cat_feature_1,cat_feature_2,cat_feature_3,cat_feature_4,cat_feature_5,cat_feature_6,cat_feature_7,cat_feature_8,cat_feature_9,cat_feature_10,cont_feature_1,cont_feature_2,cont_feature_3,cont_feature_4,cont_feature_5,cont_feature_6,cont_feature_7,cont_feature_8,cont_feature_9,cont_feature_10,cont_feature_11,target
4,1,3,0,1,3,2,6,3,7,20.683632184514277,63.05713788656324,48.92623848655248,72.14272303218931,58.75952735500613,75.34073127751395,33.22850975951347,54.22848106700636,28.71654864911618,15.274128455246384,56.15563290009719,0
0,2,3,3,5,0,2,6,2,5,14.3128308616843,6.751270686530475,25.798308783545664,51.17581737632306,32.08616592861774,51.9251734528416,11.879820314503709,13.017583812422039,9.485740466802117,60.538622060628136,81.578595201836,1
2,3,4,1,2,3,6,0,1,7,94.18321533990454,65.19667988873667,27.724661835677555,97.14122969965821,9.355798732160359,27.493323824507442,99.280848563632,24.95105939315675,32.713933045417,89.1995128589492,70.8292095034247,0
3,0,4,0,4,1,6,1,6,4,84.54874595259193,20.853258622598446,74.383953687615,20.64672368520135,51.1735959358388,77.98135794725569,13.214864969212714,38.84896665561715,30.799215264741076,12.33096010320056,29.37173596983318,0
2,0,6,1,5,2,1,2,4,8,54.1665553321673,21.120657936425246,92.97322281381162,9.545765152624774,49.37806403561824,58.574489513273555,92.5589835369162,20.96366234950984,3.0561729689689177,25.812091921946912,33.607646041701265,1
4,4,1,4,3,1,0,7,5,8,94.33623440134544,90.94414597724459,39.32996734588004,49.4437552494826,84.52367416218273,45.012033130872894,40.83534656148791,1.7054333676093103,15.527532767937814,5.20596728863355,24.697291055092297,1
1,2,2,1,5,3,0,7,8,6,2.689245241879701,68.93281597213083,8.024729942202512,75.71984385793785,4.9667593202703975,20.776857374394154,98.14590746482997,13.419206007162664,7.556733591732856,41.45579062280552,79.60871186637057,0
5,0,7,4,2,1,2,4,8,0,31.241267440805554,59.67488386831786,59.72730609029122,19.190700859966903,16.30650763265433,90.23311339075907,9.092013223524331,71.73922158878176,89.94875964810515,22.61803780867,28.387175082995743,0
2,1,1,4,3,3,6,0,5,0,51.75222250165066,75.32472678479112,47.67281883827212,37.37249265521568,93.8137886933787,91.88564222342053,65.46345624141675,85.14390957938643,14.92847054759412,86.4495624217145,20.947715520886266,0
1,2,4,2,2,2,6,9,1,2,63.71053735529344,54.6363910951502,42.01241019451225,62.86687010503363,6.132524835369713,96.74366950482265,85.40938927453291,36.69291095141397,86.926414363888,56.57587191661795,95.81582059746026,0
5,0,1,4,4,3,3,6,4,8,27.977951657149614,66.01445005806067,86.24346484711195,40.964749508811636,80.16725959253188,87.13622620639593,60.87595225332784,17.161253216412963,6.060812817608352,70.26379982587204,81.98937523566313,0
1,1,8,3,4,3,3,3,5,5,8.026667680821188,19.293362250934877,55.559471098798106,73.29903876042678,10.024137502325537,85.98379110439484,60.23509552908529,97.11011568028981,99.25142003860886,97.69992900927829,6.471707873169363,1
4,1,6,0,1,1,2,4,5,7,67.89872822689672,73.43449367443526,89.12981625319894,24.32887100625496,95.37349026645559,71.51061210397647,3.33484483812011,47.09328578814308,76.75834704135168,97.60498914529026,84.88032213339682,1
1,4,8,1,1,1,0,0,6,5,37.82307646662836,71.47732241441246,44.87049548634842,37.52202961701747,0.9959319665664434,86.3813880112723,80.18412472631682,97.74764500019711,32.461193995421844,8.179709096024634,14.750376534843534,1
0,3,0,4,3,0,3,5,3,3,12.996497117997984,50.65666140096403,71.19515810669687,32.673321978057814,35.04255540795352,4.054419320119651,5.82808175536117,20.71491569701346,43.064597415324315,20.480586265484735,53.18687642274471,1
4,1,1,3,3,3,1,4,5,6,31.22218684046375,71.75425777140617,70.70948622402565,65.04113004945708,14.540036424679514,4.40641543743353,28.710112255970145,73.83665434266345,93.88309218024712,79.81173441590525,4.412309379019119,0
5,4,7,3,5,1,2,1,6,5,41.214394275106216,38.03804751443739,69.46545025198762,27.439698154662317,82.3211193592654,1.6885227181397844,73.62181726168946,6.191955505550695,83.29757412253628,52.40662528038348,75.18551167866215,0
1,0,2,3,2,1,0,2,3,7,76.80256276552743,8.915142155374479,33.92277414218399,75.4038091783408,29.354666834168462,1.0301022651381997,93.93257317019963,72.69766882305959,82.24484343736651,22.50759552330911,86.89512166237641,1
5,3,1,3,1,3,6,7,7,6,85.2591175402981,96.35101927642042,42.623727907360134,77.00376550361206,2.696044712177814,34.6974031597555,9.349615427606107,84.38449609956008,4.623183850913781,91.4149725106646,64.41179479185732,1
4,1,7,4,2,3,6,2,8,1,18.568727695820552,76.7654059683679,28.062499529319297,95.53673891515137,77.33451553027227,76.42814754649712,43.41345020738729,27.875733186632413,32.517082145436525,6.612865321573902,82.8867245030881,0
3,0,2,1,2,3,3,1,2,6,70.45199530455868,80.18699358067755,22.143525919778106,16.684508814032583,78.29861303322971,77.76321831613559,50.66211601809256,47.36474471113302,90.33314669377835,54.0778705034966,81.11732596620472,0
4,4,0,4,4,2,1,2,8,2,88.53661207619137,89.89472197541403,82.10384009939585,51.63954117506666,67.36622444151152,63.27165777682442,98.2587423214987,29.851179439047147,55.61001823825297,40.92214633130171,96.65883935267195,1
1,4,0,2,4,3,0,1,6,6,89.46514095748978,39.3497260319083,50.44340397104645,26.77251172341145,36.85877582426244,95.7993728348145,50.00860815713549,70.82403525930519,73.09475778797466,66.78885271716638,93.87686033147075,1
3,1,3,0,5,1,5,3,6,5,8.58771573211914,40.72287563658058,82.1974845588064,55.6186971023015,87.12648342492855,76.76046659974503,39.96133052116513,89.47096318335477,48.80774284713537,46.34993035509131,64.09612770231942,1
0,2,2,0,4,0,2,1,4,5,35.880190461482044,36.15833837995558,12.362878911243591,62.591064157406485,95.89229656592941,34.365280825173464,59.5474970288774,29.03343556197534,8.153885395847094,63.300579635565825,5.955820000822786,1
1,0,8,3,4,3,5,4,3,8,20.496872403063115,86.09639798430892,96.14752150700436,83.66581961213284,91.85790987361622,29.100664786682994,98.14801802055682,50.098790340524125,7.923055738833796,66.58593587480159,34.0621589688214,1
5,2,6,2,3,1,0,6,1,0,22.686560467376992,46.19366965651505,90.08238496851854,70.9649832418041,99.28767923598521,81.3373990436128,51.33830184300459,58.27817836257062,49.05077857581638,86.86781968381379,87.37100508525214,1
5,2,8,0,0,3,6,2,9,7,23.90362644486076,73.74687681943931,12.859400808953358,78.69960563694869,87.92585417464939,75.6934101532805,53.886342521880536,63.89816731652406,25.397078288958262,29.15371760432611,46.0151179988373,1
3,1,3,3,3,3,4,1,6,8,22.019129254283843,95.79337647732761,78.80957279414098,78.75457106315604,54.963036387194975,95.01335745890871,15.984564569797566,68.413781619311,27.631599664617468,73.90414358427255,52.36291556335577,1
4,1,8,1,3,0,5,4,9,5,97.79528937772639,87.84222858911298,21.350524519354895,0.13618134833500717,55.664476953638896,72.00072351836504,15.733468103353099,88.14513947137837,81.66246967807488,12.724685771269407,58.26955068866428,1
0,4,0,0,2,2,0,5,7,2,36.358982861614365,44.84260725117115,90.13589853384671,17.32149550981028,6.560674520968124,69.63716755658228,6.8279759284438075,79.1267529435227,93.02864123792267,42.79484458819323,38.43819970077362,0
3,2,8,0,1,1,3,4,5,8,61.7981030235074,88.6600661708914,28.92284407168928,64.12447270982143,7.424174234017455,71.20871353150858,74.85914027345582,84.0840224911199,8.690302094666224,8.363406452032429,67.18287136098041,0
1,3,3,4,5,0,4,3,2,8,97.50381842312514,34.35848484526959,44.36309359341285,79.07759442073875,75.55879422873258,81.95494520942295,1.1428934582494499,11.482553266376073,6.221204114259882,79.3003898632462,77.04840389384053,0
4,3,5,0,3,1,5,4,2,5,17.29361307089876,43.62316441746423,75.81914812972606,77.31162902488678,62.54508210180636,88.13698456608809,32.9494861209773,27.403894225941272,7.147314913333835,48.916986907602286,78.3367659886555,0
4,4,0,3,5,1,0,3,4,2,15.773568961680361,93.68295700495642,88.6229882565906,99.53199403840617,71.22049583078629,89.33697288896602,73.64830046841901,87.02062865130445,13.824242997184289,52.88290693034764,76.9710646650757,0
5,2,1,4,4,0,5,1,0,8,19.216672843405824,89.50529750800051,86.67946408742858,81.90001684085362,70.86164505915661,31.31825535636811,31.637320635125153,55.47514282436974,41.546040946750594,72.52082197929008,21.301851014535444,0
4,2,4,1,4,0,3,4,6,3,98.76650705736863,78.17660146505374,62.86523810179754,17.10507128093792,68.21038232311997,92.03526608445515,94.81683572618567,96.03371284536225,49.38760460722723,95.4107427161037,20.85634586087287,0
5,2,8,2,5,3,6,6,4,8,70.51241707372043,64.5868629522246,31.90399998412552,1.7688654322690844,51.307734079239566,11.67210083815895,13.913364691622698,72.53309444518187,62.69949875663997,46.48246551797129,92.22559847318217,0
2,4,6,3,4,2,4,8,0,4,34.81223687615053,57.459194944806725,55.78171160769871,69.07854768094597,9.342420551346809,23.00492177267065,64.82367669163798,59.83284175521349,43.96676986627141,87.13329726319209,21.245542526434726,1
1,3,3,1,0,3,6,4,3,6,61.69199470435268,10.724674704742066,52.78393333631816,72.56269458587109,27.075611514741617,39.86981374476498,58.31581268750031,73.4123259202281,97.79284721748988,11.242802706369304,85.44371263567552,0
3,3,1,4,2,2,5,3,3,2,71.51063560480311,61.947265834110524,39.19424732669543,61.58053038198392,14.347254934535192,47.43142168690009,0.8519100108728361,77.45841590389387,19.62635973795901,78.56554476602562,33.63419587227464,0
3,3,4,4,1,3,1,9,8,1,26.58405989325525,63.885959992557815,60.497670317183996,17.490923652978864,53.67396790587469,80.97391362237067,94.96072956173917,95.41337542915475,35.071954023797716,3.784914637933423,14.671512785079377,1
2,2,3,0,3,2,0,4,0,7,38.106327889813286,41.162786701807576,31.98147665549691,74.45724585640438,41.94388180660299,14.380711019119484,61.39425094665246,79.678949946524,96.14926126366613,67.73251413889774,78.22713471703553,1
4,0,5,3,1,3,2,2,0,0,10.593030503264522,16.71864136548714,8.269694664377313,74.04078350822637,87.72189728038533,33.779152029317,53.05778161748912,32.07898391244712,50.35947835036596,19.34498342715676,61.9726323698113,0
0,0,0,4,4,0,0,3,3,6,12.116963230521606,98.7749725931974,12.567722800823466,23.463381436095055,76.26944835763247,17.77907623856144,32.079436818577314,10.855118481417714,0.020047466527128854,34.904380847528984,50.63350969576692,0
5,2,0,3,2,0,0,6,1,8,15.443623205486412,88.65301354832987,97.2137910305836,29.9647746346558,22.901667598320152,58.996753578693585,96.40059904767594,45.110348085602844,54.7627431487416,35.094540487925244,64.29119725127381,1
3,3,3,1,2,0,5,6,1,1,94.91877586132127,43.81530860778838,91.1393498837689,13.469537031338607,16.40134760543446,12.358838580764985,61.56112143354389,30.77896417699335,97.63622391562585,49.169670739764626,41.204949273386106,1
5,0,8,0,1,2,4,2,3,8,83.42428133585554,69.09586666798721,61.490802517438695,95.8022620795217,56.47141176406737,5.1706216087218255,17.12780352101101,7.863966542742007,11.09826632919092,48.84017180746809,86.61700762968286,1
0,0,5,2,2,0,5,1,5,8,95.61768203104948,62.728129044195036,77.06457849749688,42.15010256246329,69.13554750854539,58.35261441661241,75.27040306463539,4.450382368056561,84.99812692414106,89.14148242485375,22.06120155520156,1
5,1,1,3,2,1,4,6,2,0,54.15533439844291,16.88775070535864,52.17095052009108,8.184223098595211,71.86907816177094,92.35460887055032,45.637416153413824,88.96464353804552,5.0055990652665745,41.011718305362685,42.19487702112459,1
1,4,0,4,0,2,6,3,7,7,21.384573097997585,37.186372513018874,58.16285960071571,91.76980969894328,18.71378324265057,65.21280874017648,52.587606046040214,75.20850263668842,97.54453472811676,92.09033854028701,21.621048885322658,1
5,3,5,3,5,2,6,6,2,8,3.009014409400923,91.51635620273998,91.51843143612997,11.762569048681792,95.9989377338398,55.01506570488681,24.15319202559896,59.59872109435145,74.9224861566081,78.51608995420119,77.84388843801037,1
0,1,3,1,2,1,1,0,6,2,32.75018188508696,72.12552322185853,19.94335919557859,38.73960933871007,11.665532616562258,76.59193755034252,15.10837880721667,12.949071864711215,8.481869191677326,79.69209569702306,96.33730359844773,1
4,0,4,4,1,1,6,6,0,5,74.54931146089542,74.52791412233097,51.38324059837343,88.06656738856327,74.42636122273856,22.244205013602837,25.96260285135883,33.56153784663757,95.42557245326289,32.56130457433583,15.461843962548317,0
3,0,0,3,0,1,2,2,2,1,51.56427968506736,2.0097269830853137,9.568217141464109,87.55630417971518,3.689030097034207,55.58974498921363,19.357475225307997,25.126574720034757,38.41183376726233,14.359565782793215,97.77386971442643,0
5,2,7,3,2,0,4,0,5,0,20.532274658565452,11.224617936322034,23.57084906133542,61.40163144140299,60.353969583233436,83.73103477952061,57.7961853038024,53.58417476782864,71.13531927715667,58.46329364289843,73.39837216742157,0
1,1,7,1,0,3,2,0,1,5,89.61106558031439,8.416435268575873,77.32673088723764,40.86059994056567,21.15909184030561,61.178200532230875,2.6499928626477542,81.7154204052979,27.442686449764853,42.249425762650596,81.43643185458671,1
2,4,3,4,3,3,4,3,9,0,56.15937238015574,33.69476248378312,96.73601058126665,91.4366887930206,69.35471163023813,64.8787135835662,24.617248670230417,42.01132825403312,12.102701895302504,87.89101824989407,66.93331535858975,1
0,1,4,2,2,2,3,0,2,7,91.07842675565261,99.39586993536875,36.627102015238144,67.73638462017601,9.378796030168768,52.21890417440957,44.735366639198716,14.687991725378158,47.47325236282837,42.19940590040665,94.94582204561047,1
2,1,1,2,2,2,6,6,0,5,21.080349153102198,95.94496752115909,61.34673954159763,32.056605809407515,73.07258556000734,87.11401656576966,44.01719265811492,96.61549401426718,70.67955852471297,58.337733182944085,55.180896239192656,0
0,1,6,1,0,1,6,9,3,8,3.910068359658081,67.93874664714369,28.047673261766793,78.80882043862131,66.33804495911686,24.290508756797593,6.896458723119325,86.67106773786202,68.83863527885123,38.879872018008165,51.28382117953899,1
2,4,4,3,2,3,4,7,8,8,68.37074679906866,40.54233353545035,82.47465968570752,21.12179996872475,39.18494699011408,6.845731910523933,79.73232711519016,49.716385882018734,62.93474519366522,1.9745677174795473,4.844688943934572,1
1,0,0,2,2,2,5,6,6,1,99.71948033358628,41.72128518212631,10.044195709214087,12.068625715759385,77.78761973316912,45.25251987250945,13.349943746104886,28.63521323767645,69.29741634845746,62.75746248261276,28.452595156668636,0
1,2,0,4,1,1,6,2,4,5,35.93700053656021,94.29023641081702,20.843175244828636,92.48124675295654,77.37402249857159,52.14499208352862,95.77572210277975,72.7240420971295,36.68601104764073,69.04929820110468,13.667209830465254,0
5,0,8,1,4,0,2,2,9,0,2.797452283072477,15.53032458552499,27.93170435794363,46.68744715843947,73.06222335081378,83.56683594914632,60.41539283924566,50.94706029229666,83.72213148419108,4.211218253060611,10.569577760244886,1
5,2,2,1,1,2,4,0,5,5,92.61579460383014,87.12831431856017,89.69255500121216,7.433583510059194,4.9898395493997665,87.21445357846152,34.11118366378213,50.252785543149734,77.17939480785098,51.22613072899442,80.76263110698027,0
3,3,0,1,4,1,2,0,4,7,8.781621566149699,15.06287923582239,63.10184568659694,60.92988517033101,49.45583865851704,70.19680092110934,64.60094469843627,17.37992382281499,70.38186901830376,6.528734170424344,6.483510703532069,0
1,2,2,1,1,1,1,3,7,6,26.334310795897043,14.716365455207537,29.580201438728302,66.2708446134151,26.75652565501313,21.730945934113688,76.84948822815886,29.394437678862793,66.27314602273981,24.98582963789382,60.3303731647998,1
0,1,5,3,4,3,6,6,0,1,29.4609244747592,3.6761178760955304,84.91723272820437,47.1562183158969,76.78289806102809,75.42554341378816,30.58261745994937,61.234998947500976,39.74797878870914,76.20890472181453,49.19376687177508,0
0,3,2,4,3,0,6,7,4,3,5.124613580799819,2.903623344604256,10.502841327211708,92.95906494790295,67.83959209309113,19.010288844186896,84.21826502431676,40.231692043413936,24.72765331454818,48.74753621705536,80.42750186137751,0
1,0,7,4,3,3,0,6,9,2,0.8765091590957286,66.25893683702171,78.71596270735888,42.64895271905489,92.97384390476728,9.808778882764157,77.37962432119222,67.44592610450073,23.588724701732154,76.20128404624556,12.078964729020726,1
1,1,7,4,2,1,0,0,9,0,3.7776780550855205,75.14707602068334,45.184270259474616,27.40213344016581,36.603205720335744,82.57974597255246,90.56803723395383,15.440434961016457,70.30644869195879,50.64351649379352,93.7079852955221,0
1,1,2,1,0,0,0,4,9,6,18.524479442635,73.3580744527126,12.959516865458731,16.88913248776536,70.96373109519938,76.3703336118939,37.640238089279464,84.89527855396487,60.90254605030899,90.7758023126506,97.68873407947045,1
5,4,3,3,4,1,3,4,7,8,17.30069226912816,42.179143012757926,36.806888710342655,25.918550896269544,98.81366466063297,99.0955605606721,64.39011132271354,66.23890001730217,89.23018512558681,52.87069812949634,69.62694529188926,0
3,3,4,2,1,2,1,3,7,5,56.82509638299532,63.765812989297,45.80212093780482,52.10393676066669,99.58645662492677,16.088189922343375,31.874045465705514,5.740963830349677,10.2509174741933,2.5133262545035007,9.019939665910526,1
2,2,1,4,1,0,1,2,5,4,35.8959238961831,3.623514944481132,94.41423191688452,70.51619090856167,24.95079815407414,82.42183476489943,24.78290027692285,8.008227434625104,40.85370942644173,53.983410841691914,70.95995315423501,1
0,0,0,1,1,1,2,4,5,0,37.74858422119557,61.748161410025446,9.495752615711329,24.962225806644277,26.926887162372648,43.894197435795256,52.72956008014171,29.525814520310455,84.66299207677406,8.08623721267001,51.6613186480827,1
5,3,3,0,0,2,4,5,3,8,76.98271063563172,38.84720986417415,33.87593246107925,33.16207604149371,67.61664153141746,68.91838958409657,58.0811100443391,13.401852753927667,25.527302976068146,73.50608064362079,15.792104184193034,1
2,0,1,2,2,0,0,9,5,2,77.04294377850516,44.67165092199517,7.462519612389151,87.72224811289749,90.40601855516401,59.36197059657977,57.947061718086914,24.33127475448149,14.139210617568231,40.61889823129842,82.37782536821238,1
