cat_feature_1,cat_feature_2,cat_feature_3,cat_feature_4,cat_feature_5,cat_feature_6,cat_feature_7,cat_feature_8,cat_feature_9,cat_feature_10,cat_feature_11,cat_feature_12,cat_feature_13,cat_feature_14,cat_feature_15,cont_feature_1,cont_feature_2,cont_feature_3,cont_feature_4,cont_feature_5,cont_feature_6,cont_feature_7,cont_feature_8,cont_feature_9,cont_feature_10,cont_feature_11,cont_feature_12,cont_feature_13,cont_feature_14,cont_feature_15,target
3,2,0,0,0,4,5,1,8,1,0,1,4,0,5,5.638106864883374,67.64543445739454,84.8662382545304,4.007965109653988,55.86035819658689,16.479316888640263,88.1196156857163,55.09907568269885,38.07151460429693,86.98679645607503,83.45987970898217,12.262553961316168,3.6960726754535655,66.31452062125071,11.667103831185377,1
1,1,3,4,0,2,1,0,2,0,9,1,0,1,1,42.363054422827496,8.203613710296842,16.507173323345103,67.59483649564892,43.37771186734049,20.38039534665945,19.58946720945046,59.68016422711043,40.91361330445649,77.8713512034444,15.426357130515623,95.11080209136618,45.714721686686325,87.88645546806418,77.24213716985479,0
2,2,3,0,1,4,2,2,3,2,1,2,5,1,6,48.530533480913675,98.4161000166173,57.39277493765208,9.339954628584168,95.17148554793675,68.23129091266611,47.69105630280648,43.582582638786334,67.97751856596221,39.97457554892829,34.753226662048355,46.26441446873736,98.44464864973574,2.4032365727610583,70.9904988767382,1
5,0,2,6,1,4,5,1,2,1,5,2,0,1,4,7.513966659443572,32.819013566457045,49.066277387798564,12.210105954469185,65.12743607262041,10.82551422025615,10.786776545367049,76.82591959254509,37.79421901051126,42.986787853659095,75.61195656889275,88.24675548104064,42.65689548734585,63.5578915201955,82.7127625048277,0
0,3,2,8,2,3,3,0,2,1,8,1,3,1,4,99.33447663374517,48.804481031649516,31.474350260159046,27.33563483366548,20.335502190820844,45.802360328213375,67.14262325324712,29.000225718800444,85.64473656885528,22.082436789364923,18.649011243215597,24.718071205499335,95.19626143500544,54.95346810953389,59.06403849558075,0
1,3,2,7,2,2,4,2,6,2,9,0,3,0,7,65.0047923767667,64.26452990547047,47.68548438701393,43.3504529757654,75.80675408332743,69.27851997681994,80.05599872589227,11.649772202725227,57.0172083534922,79.5529502119267,94.64384533514243,52.341162345320505,66.14509545684525,66.86224643561498,97.05613381552625,0
1,1,4,6,1,0,2,2,1,2,8,1,4,0,8,77.86455529443637,78.69444055910628,72.31739896121198,19.778005891982918,90.05607345717591,62.83730030668229,91.48452955884675,40.85308746946943,9.938916066196624,43.483533307323206,30.169482065809195,14.708907078289357,97.11364387274567,44.34517079813433,32.550271533389065,0
5,0,4,3,0,1,2,0,7,0,0,2,4,0,0,76.52379993663585,76.43082771344046,10.93482285883497,42.469236102207915,61.67229120158597,80.7340259154423,64.38994009913878,55.29344014794286,63.21319597912505,50.07527128249867,81.9445092722787,76.45017701344939,48.32627043316165,76.64418123821882,96.51981151668842,0
0,1,1,4,0,0,0,0,7,2,9,3,5,0,3,35.128321758794776,42.48425881673782,8.500680983630705,9.489281385194648,39.89480191117386,77.98964192247591,84.36879162017301,42.139766656518226,1.1284723274945674,21.657550952313144,29.854819117715437,99.16979040386802,19.48486499465031,77.52864380972858,80.77233877006206,1
2,1,3,2,2,0,5,1,3,0,5,0,4,0,8,88.74505859856194,73.84436217726068,24.90682624294681,24.92533028401288,56.616059235876534,32.542319580336866,53.33782397337632,87.631111034906,25.925690828468994,42.686881405309244,70.33486393554253,68.39453768065191,78.54227335564778,92.91359618222266,33.60537010128186,0
3,3,4,8,0,2,4,0,7,1,2,1,0,0,2,0.6905685427425534,96.91226558898538,73.54736990715767,79.49290257484158,29.396006247134764,98.86657336846484,91.05093468365051,73.9522429206448,51.584893087844605,16.482428225694058,50.01377268003444,63.40287890549229,82.34152616499001,16.959732641629955,89.05788510669164,1
5,3,0,8,2,2,5,0,0,2,4,2,1,0,8,72.66621867589762,85.73274560057399,82.90002661917522,34.810904257275645,4.517059773131593,81.78722375890216,86.92811687036797,58.0992122257879,48.16518590759335,20.14616596555686,93.40127907626393,90.18176595921616,32.55783904274621,55.96157404051829,14.50424333367717,1
0,1,2,4,1,2,1,2,2,1,7,0,5,0,1,57.6972427387829,99.0407238239062,81.14037480053578,83.74343255835433,1.0723446639220091,82.72813328293599,11.709957912129198,77.75938239219936,41.19886081056205,67.27323398779491,15.213454576367457,73.2875920062541,95.55745425608276,16.548011122091033,38.37840280311209,1
4,2,0,8,1,1,3,2,5,0,0,1,5,1,8,41.91975530300978,81.2356559356572,41.19788095143605,0.37778211405744555,95.5368827543791,62.6138410117265,23.461634573637202,49.763510197630204,89.45238453235922,78.28394178005261,24.483375625915848,48.47281645782774,44.75980884217883,97.89073190534494,17.581332705042218,0
2,0,3,6,0,1,0,0,5,0,9,2,4,0,5,5.306002166720225,48.681288816592215,34.247755071485486,34.189863179877314,93.41937376904866,48.31483399704711,94.76021538716711,13.104004232000655,88.34686995923529,71.33259160407765,10.987565270583033,49.428935735242696,95.43245799505009,4.560533631086672,48.317346623512904,1
0,1,2,7,0,2,3,1,5,1,9,2,0,0,6,97.50763107361088,44.27097964933079,49.88267154827019,79.20116752775337,54.61872973115053,60.63235628728907,70.95052049630569,92.52508872540672,40.751656942010285,22.341120633404078,85.14628695172375,72.07499426462833,81.97479438610773,87.00263972620908,62.600791008282854,0
3,2,3,1,1,4,5,1,4,1,0,3,1,0,5,16.566426110645395,36.34268800760194,31.247564408304605,65.58605699514433,37.558788513383526,94.49234526095586,23.388509863566785,43.73696397750197,86.97674065907873,40.825340795565225,46.12554819896929,25.797567408383326,84.13333143413922,80.68395653696503,13.331331964388749,1
3,3,1,1,0,4,3,1,5,0,5,3,2,2,8,53.05309047410734,50.246281185961806,27.89095933089355,26.494139010015882,13.67258265846184,33.61637167030979,25.565545019663695,94.32286674305101,8.84465068075917,46.36216229909268,5.061309427676253,94.11259843391082,93.83957951521371,45.08957591669414,56.88721562336727,0
1,1,4,3,1,3,0,1,5,1,7,0,4,0,8,15.187725650754992,4.736217785219443,90.88846718919515,77.39022286344185,27.70542492415984,42.24383285871072,51.99048188012836,60.37045584919743,60.84460937375356,37.77960222291683,38.05116037069101,81.15222662992964,83.05463005721448,23.86001447607019,52.15601608487786,1
2,2,4,1,2,3,4,2,7,0,3,0,0,1,0,93.41051215753153,60.553439800207165,69.56542681578524,59.978247206190595,47.420175925275586,18.995972179527932,20.347943396441593,74.03606956222137,50.22862219445323,13.537951945660065,4.5110227474152715,26.07267976013221,36.77837032922815,57.809898317024874,89.06417652263511,1
5,2,2,7,1,1,3,1,2,2,4,2,3,0,8,20.029326749213038,20.309015245936692,17.79746039677229,50.880259516317174,58.226936144416655,68.22586439816651,36.37206425398002,70.41055089322195,14.555525246272815,7.099279437398398,80.57558849092985,59.07926295354577,63.87532328998924,22.866063512711943,36.76011639932516,0
1,1,2,1,0,1,4,1,8,1,5,1,4,2,8,26.38025450640551,89.86170219265917,66.2981172818053,2.5011232901880343,25.924107140391893,3.1065501029108322,75.31859855834776,22.133648880833178,71.01448713416578,14.816167853047302,39.277869484617746,60.60087259173718,64.79084755791266,26.903012710644415,71.43867831923882,0
0,3,1,2,1,4,3,0,3,0,3,1,5,2,6,63.40081595926633,37.96218298416021,76.18699810005145,2.262640027541307,21.323165853059667,95.26878690412389,94.91238418114753,29.282603293262465,99.69089649151242,31.17490397331535,85.39556375350548,58.8236769443925,71.89409643154221,61.04627517444757,49.68299369141591,0
2,0,0,8,0,2,5,1,1,1,4,3,1,1,3,95.53605072755431,95.50055648117015,20.454155981711033,62.582652939802465,76.05424740571733,52.67962350742456,80.21851981023744,47.396050305422975,82.25374501036043,19.43349912632084,41.16977614200849,42.808914199632085,82.48981702908709,40.86620662786329,26.689066772818116,1
1,3,3,4,0,4,2,1,8,1,5,2,2,1,8,55.28844918068903,78.53961229128903,40.46072290127306,82.88688532981065,46.4368152935427,74.72187210500674,79.68509703604086,94.12587205416347,97.87090592551974,41.20322773321148,30.045371946385156,13.576834988802865,9.979593172573475,99.92863844746219,94.37270605018038,0
0,0,1,3,2,1,2,1,2,0,0,2,0,0,3,49.16215649702097,90.64345910011092,44.39085521223207,35.54200195727246,58.48799892983666,64.61687497908699,8.037082740690938,78.64591487462114,57.32658783379041,88.83000894647276,90.63943757276603,2.9311366250545867,84.20739369228343,21.33895569181089,23.679826949328742,1
1,0,1,4,1,3,3,2,5,0,6,1,3,1,7,63.01042065315254,47.627353023911354,84.29385349956195,15.505622187701052,24.22668056211067,31.092047782517195,5.595505257773247,77.71562173915898,11.34684684609234,98.12335082970189,4.1502940675447135,76.72319723938172,38.98376954419985,8.519967549305484,7.699812918168747,0
1,2,2,3,2,1,2,2,8,1,4,3,1,2,2,96.44660088532089,62.082105986238446,38.37859456364191,83.63158341446163,5.001095793856935,17.820643502641776,75.48861303427688,70.40886837827762,79.36789061869632,53.95002024228788,98.11743216365903,72.41307663102793,38.50908512945862,87.91779545741666,94.53510566939187,1
0,3,1,5,0,0,2,1,1,1,6,3,5,2,0,69.79305014314717,50.83181020247378,47.847829125501704,64.49864198226955,40.902702832325254,31.833898288674078,32.83566426901571,71.9566766815668,54.30531400797087,36.51057484752035,22.788785919505006,68.91677143732285,34.62738730873858,83.89835316603671,44.60970974505681,0
1,3,4,4,0,4,1,0,8,2,6,2,3,2,5,36.28585033989157,54.789440877944116,5.078198521075339,86.13574741428415,42.009865742645744,11.72953141760933,71.93921814265907,54.951193415009925,10.190466330945059,33.6018071157112,16.79896692489873,33.72479023587511,75.67149080668706,66.51688509389852,12.960440608032542,0
2,3,4,3,1,0,2,1,0,1,1,1,1,2,0,5.20089574054513,13.154495700935342,65.62062742908105,82.64383091258074,24.316883051081216,88.57658865049154,15.0609393604072,61.89474872206573,47.697871525621075,92.30756117695063,34.27010144395496,99.91482596802952,35.865320886938036,64.84994759522777,76.83134609608925,1
4,1,2,0,1,2,0,0,5,0,7,1,3,0,5,38.429931402032516,4.0278779591232166,87.53987099861416,60.21289659681198,32.82241918423109,83.99505803936232,30.60635056715505,24.62107710883644,35.06452521302516,55.28599889286362,45.490681096454644,68.62531874499766,8.757413358202736,49.10563996620826,5.713510634866237,0
2,1,1,5,1,0,2,0,4,1,1,1,5,2,3,84.60071460839524,11.518789341411672,36.30688689859652,32.81390107102163,89.37384318682406,59.244235067513785,66.16765477471088,99.55222279977171,2.2886933440572355,17.723089812042737,41.50651384874004,32.316566996926255,14.557253148467996,47.16430254577465,65.03685062348853,1
1,0,1,0,1,3,4,0,5,2,2,3,4,1,6,68.89516898049351,31.385737693482817,68.17483612101668,98.09839834237215,90.46954529020246,60.338378449100915,41.86696569827819,73.40365401934238,53.86791020721915,44.92531883852181,8.70137895208366,41.565948634359096,28.41702908472936,30.001091467254614,90.93556328121167,0
1,3,1,7,0,4,1,1,5,2,8,1,1,2,4,90.70307188952421,40.18066477487672,46.22976153372051,29.668667026483607,97.94334296103108,25.55602398870256,10.124217225695297,22.345679110057016,75.5886286371891,36.685964640133996,73.97673343110118,35.799706857441805,99.0349929359234,50.90930452795832,32.096061341912275,0
4,1,0,6,0,4,5,1,7,2,2,2,2,0,0,99.5558188909505,58.602585798829345,72.87710952018436,28.827006501897102,61.63844906905228,85.63249989181591,28.25252703906972,31.54967531202628,28.845144525948253,36.70274054794782,55.962878210533326,21.07244599184719,27.179153112922283,56.230427987501685,30.135152045001277,0
0,2,4,6,0,4,2,0,5,1,2,1,3,2,8,9.291747544719907,47.78303637490856,47.16934670208715,91.43510284021258,79.05768577485416,43.2120607759053,86.03700166290166,42.551907017855605,72.22220468572158,44.040722769546534,55.48766440036839,65.24461615231017,83.61919207422333,59.81010419620405,91.52438636814338,0
0,1,2,6,1,0,0,0,3,1,6,0,2,2,2,41.33057230502266,21.73232091816384,87.24635447709144,43.99287625305678,54.628457566230495,51.465958491195174,52.9156418367277,81.55505590482852,20.26249605210436,37.478900377941216,62.650744917100475,85.4041901241734,74.51542205546718,74.816899444583,56.42278569387765,0
5,3,0,8,2,2,0,0,7,2,5,2,0,2,3,15.323999157311153,3.339074969117617,21.430585767177,24.906706881005636,5.0843257293451405,83.4035634663244,41.41384176937194,12.747587693578277,30.376183918808795,7.361609348991549,80.55496970434532,29.767618862669675,43.874791839827566,23.475209207717384,84.24362562713212,0
1,3,2,2,2,3,4,0,7,1,8,0,3,0,2,34.461600123093085,13.949381095008507,22.56016578780632,49.48430096838013,96.00961600679177,41.880510841714994,86.51908402352242,58.86207902056143,95.99006823655785,62.307826900715,24.80148626880596,70.48659996285865,86.19119504300473,98.16892799122942,54.478300098253655,0
0,2,0,8,1,1,1,2,5,0,1,1,3,2,1,46.002952901483,55.573991072307194,78.2517199888642,68.69487985310806,59.96274955732418,85.05048986515578,21.568048373448313,24.939372028837393,20.714184281449043,5.674785916880443,60.76848702775906,29.143217966109525,23.239566781624134,83.13532792524015,63.990814698038314,0
4,2,2,4,2,0,3,1,8,0,7,1,5,2,7,57.99533057318366,93.33317321796808,3.961694594718468,41.2988815821133,20.976926136803943,22.99119949643792,6.257803645963545,5.42288223296199,70.05374510552399,33.25205072362765,15.030915474571682,34.780477486613194,99.90364880463035,24.104411399011095,33.484772180256805,0
4,1,1,5,1,4,4,0,1,0,3,0,0,0,0,69.32435393034902,26.139180538278605,6.414061150212547,39.64818209588853,20.782070702275025,73.85572555319096,38.7631472888771,77.21472581652841,28.98565418544524,83.24672689371802,65.20374965050783,23.974212127579452,66.44807058492357,72.52254458123087,77.78471826394355,0
0,1,0,6,2,3,5,0,0,1,1,1,5,1,2,16.23964368263936,52.06322988837522,50.58416448466272,67.4751896816515,42.58175762351233,69.84582053039537,24.263458382090818,84.46163434985495,5.237622733450509,4.700502374420612,94.33484694719797,92.68200715522593,77.28391964874426,24.79988892209599,67.1966780990983,0
2,0,2,0,1,1,1,1,7,0,8,3,5,0,2,1.1037517931105079,38.19934726673201,94.83898772477085,7.384830338569981,77.56179089995355,60.45079942415814,46.62834287633366,61.991643398751684,36.06664050012696,57.62050483348426,4.778209148303148,63.79959906346938,54.37436067495211,59.895280982985575,80.66585528080009,0
3,1,4,4,0,2,3,0,3,1,1,2,1,1,5,80.45400047391577,62.89060564227611,52.83887486930637,74.73453691444317,86.41963678612075,21.989818518004768,0.8617959326499669,69.64835066676595,75.88779684088388,76.58350920388828,84.96271155687394,64.69195515410388,14.097803417229926,35.99129512625993,11.282266683224451,0
3,0,2,4,0,0,4,0,2,1,5,3,1,2,3,89.91796043547234,3.938929795663304,36.80614139964299,27.36544306640881,0.6046247598727184,76.44169482030976,39.59637186114612,88.12610875702951,30.786129407068596,60.475170254025436,64.11131439003634,82.9686986362388,46.53012589797579,3.2010832421288438,5.25957068511188,1
3,0,4,7,2,2,2,0,0,0,4,1,0,1,0,71.47891748202728,50.73384706277439,62.8367831113259,43.93988561163358,61.54315878984931,7.57504543541806,94.85383556435528,76.59742505494813,18.810197182921794,88.24802673164507,41.08123882551177,10.0972950670821,47.54791570624302,44.55077303569659,53.34732647473059,0
2,1,1,2,1,0,4,1,7,0,1,0,2,1,2,95.01328411407466,52.508618021579146,98.04186959646948,33.14508672560956,36.00351987904998,79.95203589884842,55.718517356249784,6.495955653820373,80.99657047072381,17.4678210769597,90.4808186350858,66.070972928196,40.208310539471334,83.76103309985056,95.1336569785675,0
5,1,4,1,1,0,4,0,5,2,5,1,1,2,8,6.505222076987927,26.492785721401102,60.958023128254055,60.723574307028194,20.731814071287612,66.00883211387749,90.24379851714639,8.403046469183728,62.1901529773626,9.524414420760563,50.314682607911344,51.601212904532666,9.436699776136493,4.51991706924546,81.81073335686769,1
2,3,2,3,1,4,2,1,4,1,7,2,4,1,6,75.30386861963387,8.20862854062815,54.804188516605954,30.58782562225184,80.2901104798617,39.23639090560357,37.888457464370674,13.709791636096725,35.92070154608865,35.9396223761003,75.98065786408638,35.50791782310121,10.701676977969898,34.60370665610108,95.06890466358308,0
3,2,3,2,1,0,1,1,0,1,2,1,1,0,7,10.370318454207139,97.33253650121965,25.194940960909896,67.38144773866401,62.598514897846314,8.351571656450464,61.78126379800509,85.96458305519768,96.43913260122326,12.536864120220525,15.907154206394047,32.45628709541807,70.8138785367067,66.08798538800664,43.93915436892922,1
0,0,3,4,1,3,1,0,5,1,8,2,3,0,3,43.699571906270265,71.88797644137405,50.91163736759149,57.764095655101386,70.69689776177975,20.744941989187595,59.74456693054188,54.048962361893274,73.27769995996296,68.97193453948731,89.10789505682416,80.76393323150458,50.2850248954689,44.25153754023003,50.4902906720087,0
5,1,3,0,0,4,2,0,8,2,2,3,2,2,3,99.72068790819397,5.433212902817819,91.56375784436553,72.5377458103628,28.74288762693925,83.38945745128198,12.502274191972852,16.40777149132332,42.363257968342516,92.58120510436576,80.74818506755986,64.63059456031657,96.0836767168011,33.42341761122225,37.8803773912601,1
5,1,3,8,0,3,4,1,8,0,8,2,0,2,1,93.0477615337747,73.75074038493416,87.63654875507315,11.065814419493435,16.57286333737371,44.125043792538776,85.5094633500289,59.221755585926296,99.25108311400064,15.79340811198625,53.221878043992454,8.168181931140051,38.83320650204527,8.792619177026062,54.03141113842873,1
5,1,0,4,0,1,1,1,3,2,4,2,1,0,4,28.10942739301594,87.830121034871,45.1334799258528,16.806535462000827,71.90111733147239,22.895242835418394,50.83429343584876,9.279448459429984,28.434114304558754,33.37991594515278,30.860000887872975,27.689397648780723,37.05427348964867,29.192969815796477,45.86986390093445,0
3,3,4,0,2,1,5,0,5,1,3,0,0,1,7,61.39528231947643,94.44934407052936,93.27000500184678,0.12362840371861195,5.594243689269518,83.98562901942783,87.21337220205072,20.626453683428124,46.521196161044344,58.372500543930016,75.95138258007768,46.51169714482849,79.00348921163149,39.337274737275685,18.670082170124136,1
1,1,2,1,1,3,4,1,4,0,9,0,2,0,5,1.2636387081773282,33.42980978510464,87.7784657330293,99.68187787592495,96.39323205561169,75.19397111825097,86.27231293122473,94.42467579751465,7.581216185109407,1.411070553893301,48.195285873876024,65.41648175585844,54.215660254173855,47.214519211760965,77.67684789857657,0
3,0,1,4,1,0,5,0,7,0,1,0,2,1,3,2.074627640240878,23.507687999678783,41.853245605157355,9.356851653152177,4.493034816356534,11.638511010758723,93.1547191269669,19.642735232591757,36.77311833317886,91.14663930439102,34.20024995535117,40.94881759708595,22.610745066515992,99.93552286528342,62.328375970174875,0
