cat_feature_1,cat_feature_2,cat_feature_3,cat_feature_4,cat_feature_5,cat_feature_6,cat_feature_7,cat_feature_8,cat_feature_9,cat_feature_10,cat_feature_11,cat_feature_12,cont_feature_1,cont_feature_2,cont_feature_3,cont_feature_4,cont_feature_5,cont_feature_6,cont_feature_7,cont_feature_8,cont_feature_9,cont_feature_10,cont_feature_11,cont_feature_12,target
0,1,3,2,0,7,0,5,6,0,0,5,49.462379067640306,92.07805460734296,60.84530420691122,67.40082932242993,80.1213439207168,48.56435423633746,40.68750325580782,35.99161421581938,78.56504258985322,84.56864592073991,21.758082489848952,63.35455218544938,1
0,0,5,2,0,3,4,3,3,2,0,5,90.49791466416143,26.360759468060323,55.29073358927635,73.74112360632334,72.3612941691634,4.059296677074531,56.02301160677104,68.86551017695423,49.5488403547907,26.33764078848492,29.73782472087113,19.811574884889026,0
1,1,4,0,2,6,0,3,5,1,5,6,26.745124129747943,80.49737638938609,56.24775716249829,63.685995745341096,81.50080477785721,57.50484739462862,36.12548253867117,7.560787021388926,34.43391667505325,23.936649344682472,91.72248751679881,86.90979890503998,1
4,0,3,0,2,4,1,3,3,3,2,6,37.52488294321312,15.111245662805173,58.494307197892645,36.80714038958756,87.60849395190918,13.174901671509254,9.338021423768684,30.040342988121992,34.30606167527244,72.41800972100943,36.43259199575044,26.838597313064906,1
2,1,2,2,1,7,4,3,5,1,6,7,86.71664086237435,71.06356230177742,68.27419335497297,38.82606998868181,9.266601278623533,75.85967683585227,26.971815994079186,66.3211704421324,64.15096599472936,14.00524702185585,28.56497264061356,51.723534715970864,1
2,0,3,2,2,6,6,4,2,1,2,2,25.092950675271453,89.35447982189318,54.297470794233504,97.42485092694567,11.879809007569808,36.049061207676544,34.373736982716366,55.1743527120912,72.65406083671489,39.178814285760225,36.760171719042155,66.3056702020821,0
2,0,4,2,2,3,4,5,1,1,4,3,24.776531700301664,22.889533798672556,40.83937477338502,83.39305700411352,61.38654856910978,63.82560660778736,31.908498240819373,34.529970394067334,66.59868755399334,51.988078014542694,30.48853755272195,38.2640495623236,1
4,1,4,2,2,7,4,2,2,0,5,0,25.449148333373227,39.521636758957335,45.66720422555775,14.0965113057678,83.16294664062673,11.06090456088099,12.430379710330197,95.06385296637531,62.37616292566609,21.983240453143303,3.5459098966802993,92.82541299463249,1
2,1,3,1,0,3,7,3,6,2,0,6,45.254088730194994,41.69991411633423,66.94106117313888,0.8458430249346671,86.5510465974485,16.555055913239414,43.55100096048206,51.5421259676488,17.818781515644044,2.3072501379827415,59.68500372017035,85.72316784144111,0
2,0,4,0,4,1,9,2,5,0,5,1,85.43031584673132,31.983297408231405,64.63512496241889,96.74602932115158,73.96693023010312,53.49305395855364,71.66216385856025,67.36749762589945,69.89674953674532,56.470783379152344,10.635049770354154,90.52936408385284,1
0,1,3,2,3,7,8,0,5,2,0,4,30.106304930287408,16.57582902443533,30.969934337378547,31.62891597759878,82.83621810227795,56.90086565320384,53.74473160406117,82.29960988363288,95.13272877528611,41.66240362377861,48.959469191125336,80.7760616863139,1
4,0,0,2,2,4,1,4,0,1,2,1,97.50781316877485,94.69439206528654,46.921855115949974,35.67535693170978,84.01849942264933,42.71818108873626,81.95102002199445,4.107623953859241,22.569267639850356,58.69972452398351,57.96738902978036,40.71041876998373,0
3,0,0,0,1,5,3,4,4,1,2,2,92.18611860765074,68.45266601170812,11.711471897348414,28.177437367712677,98.1147305789011,3.5865093012417693,52.636315436187,18.504666617920286,76.20703375992144,98.19108845272605,10.309180760309145,98.12929034746209,0
2,0,3,0,3,4,5,2,1,3,1,1,22.588802654612127,79.94128817075227,7.229946586479663,85.80074624549339,13.320611532266735,96.38021288702494,13.014286167416778,21.696409227644754,51.363094519435826,48.58323403370586,88.15517034043273,14.871300574438163,1
4,1,0,0,1,0,7,3,3,0,2,0,14.00643592363191,92.59406141033118,85.8893422604062,64.70591992851367,78.20148548019391,28.863052091078846,69.01727697765413,85.49693597639097,51.80296039268675,62.260348621473526,20.3203696415479,22.15457803525298,0
1,1,8,2,1,2,4,5,3,4,2,0,23.720246204971794,16.97493425718872,41.38761319021125,17.54581469259211,41.022660363131806,75.70369006460963,81.55171105811407,88.99388773380996,26.546072168938338,70.73919773287297,68.34329090343029,33.89420486676515,1
3,1,4,2,4,0,9,1,3,4,6,6,12.683185693928522,24.78831729123685,57.73110028585231,56.370209294245846,31.43763212272227,13.80936569716792,18.595797600385733,9.02028474850598,3.6467510450319485,63.29362313680322,19.864794736102574,6.743118114569846,1
3,0,5,2,3,4,4,0,5,0,2,2,35.20997492173543,99.20854448702143,57.77938748455554,27.380201291126728,10.47556459027309,83.4216898672228,70.29231875313546,96.82660093284538,13.727531332153086,17.918013168548374,59.829903308306655,1.5421837383566062,0
0,0,0,1,4,6,3,5,4,3,0,7,2.884139541377617,96.77605823875072,65.8932107706929,45.02881882400077,80.29631279848526,43.22619315049815,4.472253351753652,4.618602419747598,19.894450079454007,45.73099247538206,82.71230814227845,97.84511593240056,1
4,0,3,0,1,7,3,5,2,3,1,0,66.49665777680974,25.088376821411508,7.6931653938079325,25.92766219329231,57.797019521767886,23.79122046319473,7.987758802892819,43.93384101925584,22.256115532894917,51.42524790873936,5.8649260101360845,68.33951917451645,1
4,0,3,2,5,6,3,4,3,1,1,3,68.83996187802151,74.85711723757416,7.153475811140253,37.87159182641954,12.935275008714896,38.44245313017566,24.042531363466214,50.81038433608822,90.83207086676805,7.7058999198467815,56.58807297045097,33.979679108740136,1
0,0,7,2,2,1,2,1,5,3,5,7,34.31629034201089,60.282271305096266,7.684368307492406,4.046035164329853,16.59822194810554,16.08414961371207,58.10979039048312,21.15622966427535,69.10255024102807,12.063212643808974,34.984889795093345,54.50986938274083,0
4,1,6,0,5,7,5,0,3,1,0,0,88.45735165702048,82.60680463793688,32.597767023015756,67.14006702871173,10.640414917655328,86.78198430644595,1.982910679803851,57.801862649948234,66.56991908736582,4.6233376344684824,84.8779072938389,10.201397049412087,1
1,0,2,0,2,0,2,0,4,3,6,1,86.47442185263745,15.50114723233662,66.66578171277278,70.97225128774436,6.264171095337945,39.28211339849265,80.29922194947135,26.13949487052033,23.109299174569987,1.9611016002404225,25.562528963326002,23.76874686384558,1
0,0,5,1,3,5,2,5,1,3,4,6,60.57331432892465,49.59726789672635,60.04663232751866,62.98260468577408,9.646466439772617,32.014769236194404,43.970018630091445,94.43832870342113,87.88581462476547,32.902729887237506,12.277838183752044,2.115287090892415,0
3,1,6,2,5,4,6,0,3,1,4,4,83.91209304406961,8.294739016495589,1.6422972689690285,15.710049424135464,23.08981489997588,31.858344153964367,59.09588290886509,80.51759499291643,2.42473261627012,87.656395752637,83.08368503899129,72.63929104520672,0
4,0,4,1,5,6,7,3,1,2,1,8,65.00518701477603,53.09549691695982,25.868082808064962,97.18056833295623,86.4772120617085,38.602278262165854,72.8340694997453,80.19213523464036,70.63748017541714,74.59576445477293,9.383351211611213,26.542658294465703,0
0,1,7,0,1,5,4,2,1,4,0,3,76.10105763464115,68.1023027197803,17.771492546313507,90.70717195801576,3.5606683932978056,1.447383005621461,76.37365077786636,33.08523020587899,85.77375233361934,78.69405933739316,2.9513824710287184,78.11301769971791,1
2,0,1,0,2,3,6,3,2,1,4,4,54.33180181464592,25.761530151678546,54.70183872831251,24.275997854750596,76.96443057945176,93.10620058448296,9.817057197947188,84.01885795638938,70.23486920825636,30.053818991025206,98.41641852709138,41.71198090984757,0
3,0,3,1,5,2,9,2,1,1,3,6,42.8869981532044,43.699517210793836,95.28186077424394,13.291660186314136,86.57451590874985,43.51063215445029,28.660315563287064,19.2003456192949,91.88203739112348,2.9845430146114627,97.75672320468115,76.1532639881629,1
2,1,3,0,2,1,7,1,5,2,6,7,35.27674216936021,75.50874636850031,48.9500611921236,64.4679100465268,47.704274146064705,30.620082703813033,34.26241870171878,28.881156063959036,59.63693281397639,26.880157350671208,70.5112237435301,61.212122784331044,1
2,0,4,0,1,5,5,1,0,0,2,0,77.67115543440532,38.75566435741573,25.554729716423264,94.1991880824355,32.889547216849465,98.8352859331376,57.39795964789056,98.62340807047504,4.9462077000235745,38.428643106469686,66.9773526850752,80.71499369941154,0
2,1,3,2,0,1,7,3,6,3,6,5,80.5649905784274,42.189887720482844,49.30031844128544,82.96080461891135,90.22535788398287,57.1616601895093,18.92385842012232,94.36069358691277,86.15800010156191,46.58918149550663,79.46798724351814,2.5100492845912648,0
3,0,0,1,5,3,2,3,2,3,0,6,37.511650523995556,58.132866966389415,34.53222982179774,78.57758154112646,3.8947499459196955,19.714583173833024,11.100661773815668,95.15125825211487,73.39525835166128,48.914718360836105,77.79689858356768,58.681641969238655,1
1,0,2,1,5,1,3,5,2,2,5,6,34.55541873291451,48.588340018891664,74.32743039881402,59.76702774698654,47.01461978621314,50.75454541145681,50.420806789410314,14.80238980241586,89.97291212261442,17.91498572785859,56.849626606787155,12.588524731252937,1
2,0,0,1,2,1,5,0,1,2,2,4,60.09823834312412,28.50614610756822,54.41148774408232,44.49666578199758,60.95810203291554,87.09601140284616,21.47005780045298,91.14791295194298,36.57445371934681,38.02865133666554,61.57402642050644,89.8296400156168,0
4,0,4,1,2,7,4,0,1,1,2,8,88.939472098423,53.11849321836478,72.87388213596016,95.88176087896385,82.58731930664791,26.513219990231295,92.79617557669057,58.84081748550919,41.40198592021469,19.415829031075017,17.38683214693033,21.877227589272685,0
2,0,4,0,3,6,3,3,6,3,6,1,25.17882966248396,27.242795059371183,93.41530932531862,8.299227127258945,26.59161866770099,6.537839144727653,82.96412531744316,92.70340326761541,13.859725919540466,35.09677437552744,11.449900935379475,84.6649573762306,1
1,1,2,0,0,1,1,0,3,3,0,6,67.3139793297397,55.455089084073904,87.5613894521941,40.30567645389019,28.908428019806255,35.21098411158947,33.5654038610944,87.88001138469966,73.09352868334898,29.704801639732814,38.932722460708526,59.11601531447821,1
2,1,1,1,0,7,1,3,3,0,1,8,0.8330072812699041,47.56118101770708,35.58497871597454,5.178222424110624,74.89722413823341,72.9520434472891,18.827450782787547,95.1560766614162,83.39656497882827,63.38905665835419,6.167197671530056,26.60703466007056,1
4,1,0,2,4,4,2,2,3,3,2,1,62.026886805702574,56.85295743824129,48.11666426527146,35.52333150183233,8.475419370884119,43.90715764065063,61.20584314562312,36.64436208951618,50.015812755433686,12.520436043886107,84.98919582667762,78.08695650305883,0
2,0,5,0,4,7,9,5,0,1,1,6,14.022763297216734,43.85772136892086,11.392414481947577,99.04878735453401,29.07243375960856,47.014915350176146,83.96819670435603,13.641320304052885,11.30733896565811,79.81538899986778,17.83045275847367,75.89645629267235,0
4,0,5,0,0,6,5,1,0,1,0,1,63.222942558000675,98.4453593372849,63.13806958524236,61.46323866723103,90.65369952685712,92.68589350619972,85.53570824819688,9.746107928753,31.52192665464525,90.14466952693397,93.83512629302602,59.04011011991928,1
3,1,3,1,4,3,7,4,2,3,3,4,91.22182314742098,7.833910201698568,15.683971006023768,4.347320320691583,37.46302573626098,46.84661815990082,41.97687294615582,0.6072900448415686,21.344613666613533,66.9185888818293,56.02881091965822,29.072229576284837,1
1,1,8,0,6,3,2,4,4,1,6,6,91.78539077801932,62.27892415384091,68.90263441103933,86.6585607019573,48.43875474989478,58.430611502633454,84.44145542027877,38.51618656666274,84.98493091972989,22.6445523507116,88.41509826197701,77.51598156418352,1
1,1,2,2,2,1,8,0,2,1,4,5,74.85089854232119,36.69119386992858,64.41678095927675,92.32045221258028,80.77449771313707,93.72565242315063,97.51255658873717,62.286141343714604,49.23169300268893,75.05488489691687,18.989315585367493,55.97511812248855,0
1,0,8,2,2,2,2,2,6,4,2,7,91.9540272160247,1.7014061428631488,90.62110962113434,24.858060254653846,40.07116161153892,70.61799690407086,3.5089017153454916,11.621646267646124,86.49642551366894,8.056550320871313,81.45652606508793,5.579633170469256,0
3,0,2,0,3,1,0,2,5,0,1,7,43.35346290060892,48.20467664138594,27.6534784908702,33.07007105860114,89.28826241398433,89.05450417253869,22.59767395637101,19.868793982785938,97.70739305403654,46.33163615893555,46.16217370310808,93.48330748005264,1
4,1,5,0,6,3,7,1,0,3,0,6,73.86910676057464,44.193250115617886,77.08070718090865,0.6068150263000227,10.297398013681946,52.587306083440964,41.97143615956258,4.359316580393225,67.65126528508137,40.46166899965803,12.793328270493454,99.27811161946832,1
0,0,2,0,1,1,4,1,0,2,3,7,15.568650575652754,64.53714104940275,30.022734595482603,89.13331329571427,70.83487036708358,75.02769448212322,7.771813799392202,97.08762630572791,51.0045492558615,42.69959520815547,59.856664414898475,26.94106677997532,1
2,1,8,0,4,3,2,1,4,2,6,1,19.745190245952905,9.59158039896545,16.46491586069899,54.99618850989376,38.73296433202259,44.383385877821254,49.00988855234171,38.42987529601062,49.756523680410744,69.70887191408092,8.172288109349502,84.0911752635718,1
0,1,7,0,0,0,9,1,2,3,5,7,47.353967679602334,16.180663699444466,55.92985111017613,10.457521671936155,64.40914757141675,50.022216854053056,77.93348258336947,41.176493457101415,12.885492302967428,20.9859947846607,69.11069280495126,32.3420861088916,1
0,1,6,2,1,7,8,2,0,1,6,3,41.624171692656134,85.29419150331589,50.00964950048271,85.03631128108438,26.59891674884225,72.52694920196542,25.373253904542093,9.40866332182776,41.26768018864322,10.689617398460028,33.82869518539729,70.40246744276587,0
1,1,5,0,2,6,7,0,2,4,6,1,13.693536593643618,96.17877443172091,9.496694244054972,49.15716010944017,24.08022568502949,53.437343919429004,61.29159962017776,46.05796613586387,14.322648030270212,38.50371783843977,94.91825964109728,53.17290621425529,1
2,0,8,1,6,6,2,5,0,3,1,6,18.449296259120374,58.485159747263516,48.44518321953285,92.06962875502956,20.574953413153672,66.33766016047996,93.12650945595311,33.74708321879128,88.17353627772184,69.84852544967634,52.486540730332365,17.918466489452555,0
4,0,6,2,3,7,2,0,3,2,1,3,80.79757416407276,36.171883498891354,1.8506853379717803,60.126824766846035,47.779474685390255,94.90543072792104,14.366084894843533,15.7359405142115,82.57125646730925,54.31589868421973,81.74486347897236,21.770028076295457,0
3,0,3,1,5,1,9,5,1,2,0,8,12.105313577113265,93.82409886979973,2.017395656551002,68.93126205011943,12.473084566622738,13.229905621221183,95.66386989924327,85.78477348483786,14.078664499543459,20.507895228955142,88.79196694306165,12.867218673652792,0
2,0,5,2,0,6,9,4,1,0,6,0,50.89292081943262,98.97286356328378,78.66451488163364,39.317799548050516,38.43888717817128,6.16926611389963,10.867170333784749,16.619628763460593,6.186049172635933,73.12356740171128,15.246906836328211,7.860066578198444,0
4,0,8,1,2,7,1,2,0,2,6,4,31.59541086358325,76.16189398765823,27.116555403110766,31.172291888702052,67.47273952487217,93.40304536604766,90.53749798004938,69.50119900359894,55.859741847939084,16.915492415944154,48.82191642628189,48.29544901816488,0
1,1,3,1,2,0,0,1,5,1,6,3,67.08184440526676,19.81994146543695,23.181520180047364,12.99277422885725,8.893506872520241,28.587811794186546,60.12804995493954,56.50982081033755,84.99938227883015,88.84044665164122,4.935366104226457,36.09665618206515,0
1,1,2,2,3,5,3,3,3,0,4,5,12.196533409361033,9.709372772433555,89.43481695419835,96.1333219436464,13.477226330670977,1.8074278302988023,88.52391273275154,40.11542221212896,82.51752144387609,19.601151398870307,67.77155083081003,27.789579167890622,1
0,1,4,0,5,7,6,5,1,0,3,0,36.38322727782749,92.68468234862317,6.639671165654725,96.55122284854454,57.76648480251826,86.62594214775304,82.63879054207439,50.82785451844768,82.60665342918983,48.60912595729455,56.01270100101557,69.7658067839399,1
1,1,7,1,6,2,3,0,6,0,6,2,60.85923182612921,2.620250938920432,12.40755270106927,76.57465135222554,29.365688605673622,53.90648101545336,2.250044172170018,20.067787445731476,49.12767092246932,87.1616167336107,93.30642043092551,78.62497810283352,1
4,1,1,0,4,3,4,0,6,1,3,3,82.02738278991679,80.0720554391793,23.490978901006056,68.82211066684704,90.24276641816321,14.95249685657769,65.11676161512848,94.70674244907231,84.60800866957699,42.717673077343875,79.78413109590224,51.074624707006485,1
0,0,6,0,3,1,9,0,2,2,6,7,34.9881884280231,67.24437722179476,48.8855750034154,14.203138917133396,37.92132427984514,82.69618196139452,94.1270256418662,5.796087151704765,2.7857227707302923,68.76205290117167,61.061435276877816,21.221022079713958,1
0,1,1,2,4,5,7,2,2,4,1,3,98.38190821410434,65.04262972575009,77.98927881952565,96.94532937434636,52.63697476117809,34.05545040959442,69.47595012229483,16.786687536403345,93.70366968900011,21.52668160825253,67.99830381208739,8.862097196144347,0
4,1,3,0,5,7,6,1,0,0,0,6,50.095649361013926,23.19011542051207,33.39897381909221,32.004411942086755,29.51619091289728,42.338850159586784,27.16745972153237,0.17896617982294805,44.121233577662245,8.63554294930423,64.12730554680557,69.24994879694393,0
0,0,5,0,0,2,1,1,3,3,4,3,18.960721850679953,96.18742872038119,40.44363894763665,46.47819425004227,94.17257798524977,47.58534663461762,56.39788871126683,24.228522679590437,28.374466159134148,71.59276035437098,12.144654299103475,96.09797327372075,0
1,1,1,0,4,4,7,4,4,1,6,5,79.27092549209857,41.727012811130315,14.895685618922073,88.3180587472545,22.564530954665162,38.58001345947065,3.0483985931123114,77.63387114818943,71.09529315042857,95.8385712681414,83.79575681738855,31.819128026847753,0
0,0,4,0,5,2,9,5,1,0,1,3,34.89488696806086,3.20062427397263,41.445203928746075,9.79797921001152,67.95499102108708,70.44625985881154,9.67433748264831,35.66489546819809,88.16574175369007,40.56709193350947,63.17404239886938,39.12237530606457,1
1,1,4,1,4,1,6,0,0,1,6,5,35.834199112579725,19.508111171521126,16.571670375353342,0.663863011144783,78.00361321642441,36.80872198464659,35.73485611511046,27.49098184117805,31.519958459340646,33.89514875770416,77.87301263121265,28.029620952678435,1
4,1,1,1,4,0,4,1,2,4,3,4,14.32916156461671,36.28894409767499,31.348806781383377,71.95270169151361,49.999317614131314,53.1881444368906,31.134668235476248,35.944710445005626,44.9514995782493,4.123614206105719,13.53865905022963,62.148039196873384,1
