cat_feature_1,cat_feature_2,cat_feature_3,cat_feature_4,cat_feature_5,cat_feature_6,cat_feature_7,cont_feature_1,cont_feature_2,cont_feature_3,cont_feature_4,cont_feature_5,cont_feature_6,cont_feature_7,cont_feature_8,target
4,0,4,2,4,0,1,65.70392547433084,33.47652408798207,12.890384678361633,3.130416226561017,12.413394988537984,57.59519979888253,43.13813485175504,43.571465467664396,0
3,0,4,1,3,0,1,95.05698869750647,9.995428283671902,82.28854961754891,2.3678723975272598,63.959523707473544,97.18696829053401,12.599594132148118,67.27525499963859,1
2,0,0,0,3,1,1,16.503749313688154,65.75937188337616,39.83507939801287,86.43442397098329,3.896245391694786,85.08748146294842,24.967704327790806,20.55146225894131,1
1,1,0,0,5,0,1,42.37732260283996,68.55320033699608,58.00905188350026,48.474729967559085,80.1561333117711,73.81711715998983,29.51466101677126,79.76764402624542,1
1,1,4,1,1,0,0,8.409866548853884,62.554829264289914,56.81641798434013,6.786620790909314,97.66802607826702,20.215298900957347,35.48666872040458,31.833933330152643,0
1,1,0,2,3,1,0,26.67996994335935,39.50907238191815,39.78419340535082,72.08374933195218,87.14309245785044,69.72594623117973,85.70409140533623,91.40885121232162,1
1,2,2,1,2,0,1,7.228110229673568,54.76309458556104,61.08482023284934,97.72085393927347,4.463975972385459,50.0903579320205,25.91865783921542,20.837624331205905,0
1,2,0,0,0,1,0,9.526573653149196,48.55521577535088,32.94409296295024,15.833462891655149,27.045252574664282,36.19224512003899,17.784122931927005,33.419302414265296,0
0,0,1,2,5,1,1,25.35303362773155,22.255707570723647,96.06311940551805,99.37650157010212,97.74207093288346,82.72430058200814,4.007469067651693,66.97389019450162,1
4,0,2,0,5,0,1,79.47396361473209,49.28189112966722,69.14625277843417,24.307404130176213,83.92919940018218,79.09106416109776,45.35131550866133,45.93216709972292,0
0,0,4,2,3,0,0,99.43893715809747,44.177607236925795,98.08223489800021,17.908878751519087,61.45160024239248,9.165722200975413,65.66368610873938,49.96731477837507,0
0,2,4,0,0,1,1,69.55006476173092,56.89303785077557,64.82654395277473,89.09330938845787,28.050631968668593,60.23939879435437,73.06955986420253,81.21669202299648,1
2,2,3,2,1,1,1,42.95111435759489,96.9418207835172,27.46299274046423,69.78161727265066,49.15559415794816,44.027556191878006,0.12804982608330961,66.80900627858418,1
1,1,0,1,2,1,0,34.73059408309437,54.25504753454757,91.99044393625985,32.79802192481477,8.990691825700525,53.9308874594548,77.40150868044813,93.93550096870463,0
3,0,3,1,0,1,0,29.63540649634413,34.27136536319075,72.14992980401476,42.82169250694693,63.092885581242086,50.69363846301959,78.52197328944722,24.247259781238128,1
4,2,1,1,1,0,0,13.963576071619288,89.2133895164522,67.39605780870185,39.74769956649777,68.7335373031296,39.424509687494236,52.82711045997619,53.19075440188221,1
3,1,3,0,0,1,1,0.8989357878375848,14.376415888478311,3.5011866148653814,28.558125639996923,83.46514149113221,84.97903841923379,48.75832727750241,75.79078624590072,1
3,2,2,1,1,0,0,79.38028902552841,99.80002986789452,96.05260618237807,78.719189340913,99.61781101326764,32.520393086978046,54.193254234164215,36.73375253989784,1
0,2,2,0,0,0,1,96.14421272516125,90.25617412599067,28.159650545994054,53.1345071506965,7.232062530201889,13.849680663662001,8.475460850549155,72.14601909233029,1
3,0,2,2,3,0,1,84.51692281532449,18.959509007635933,74.74758480333813,51.56726721587399,58.964479197391206,55.45930466387943,89.03107054780536,59.08551718073235,0
3,2,0,0,2,0,0,79.96430159081501,30.65001738637556,23.59391960972261,27.52471759979781,74.30070726444183,60.11714637903995,22.473492980720998,62.55148680725535,1
3,0,0,0,2,0,1,24.985363413345862,75.64995091149464,11.722794235901379,57.3207378493849,25.08970677361321,77.27810650631893,42.40814384881355,89.45285718029061,1
2,2,0,0,2,1,0,77.12486848840437,85.35264076489088,13.320189983308728,8.710463330160234,43.72109832444475,42.61401004564118,65.97635330862184,43.38105016032732,1
2,0,1,2,0,1,0,68.48625110940374,70.85257971491527,69.56118566685913,42.85795570958688,97.23665039492985,58.953490252344075,80.28553986780157,15.043500813747446,0
0,1,0,2,3,0,0,42.53183307208577,10.12704923925133,33.76471237493015,39.08389944268331,71.06458764005626,21.986749294435615,13.65330432738765,99.61035766319954,1
3,0,1,0,0,1,1,89.8397224296896,34.04372060433252,77.81092915423075,40.7597466044685,94.14976093906583,27.542753856223335,88.47610252205456,82.8848820762801,0
4,1,1,2,4,1,1,7.311122145310145,17.235441842862485,11.699959841965967,68.57628695003804,7.02868789158444,73.34154882796149,25.33978640314214,8.51888955574619,0
1,2,1,1,3,1,0,76.72974147708032,92.41051329575428,19.019770640328083,63.93736385055521,8.801428985472203,69.61401628506698,9.9514542620034,64.74584668310335,0
3,0,2,2,2,0,1,37.37769899503365,83.86275441372632,1.9979603982872907,90.03428934995064,50.89043304986571,79.56571880957985,7.799846125001064,33.32189178861292,0
3,2,4,2,0,0,0,50.43801461210132,91.05281533716482,75.20429794376223,21.20739660932265,20.65273452148466,99.12820176768686,76.49403851761585,74.02606188152588,0
3,0,3,1,1,0,0,19.3567073145647,30.18721896565838,69.5115353953021,70.95082414704376,99.59804821160057,61.08199373754451,64.0238803215817,67.17566191494952,0
1,2,1,0,2,0,0,15.841722179318541,33.57812176972935,86.43761186868217,73.80049114578244,48.413534871544705,53.47843935465386,71.12296281169706,69.43247692197467,0
1,0,3,1,0,1,0,89.49328924311045,43.5808370061192,51.379987136136286,72.95038458663504,65.07616449599102,70.20930906767452,35.72972980879053,72.65044144017743,0
2,2,0,2,2,1,1,61.42710771387912,61.963138580384665,56.32229874611595,93.24275880069031,59.644308618364875,6.345533930647673,39.48639849745772,86.74891491016857,1
4,0,4,0,4,0,0,15.8538355294215,91.41742359878623,91.66989789462161,69.04240906368533,44.76429587005361,4.799969618811861,96.63849738822336,89.4719723007962,1
2,1,1,1,0,0,0,78.0623899190702,1.010644925006532,76.02562614551289,24.136586462375952,57.295840698549604,14.805989326305868,82.05546009421872,18.011933558523218,0
2,1,4,0,2,0,0,32.79951058546457,89.35848030948776,86.6589388382066,13.909587785989096,76.12711137795505,7.113540361493243,33.77007834125423,59.20687726556271,1
4,0,4,1,0,0,1,80.5980225875025,95.52735505894596,20.03615746666717,97.52944884141064,36.80158741336677,43.88129829917196,74.36171853236107,17.580871974129696,1
0,1,1,2,0,1,1,75.66889993883915,39.480206041320734,60.0017811629284,77.41493265636275,62.48398304424106,62.5339694788287,40.647365044917535,63.68999764198726,0
0,1,3,0,4,0,0,66.41698595818646,49.94473497264049,52.127983529100966,28.868586343640235,92.06535698667872,86.42133060127793,14.162224507695665,44.07287820457984,0
1,1,4,2,3,1,1,79.35129586089205,7.308536106616348,81.31983828002497,25.620360572023372,53.511099057165055,69.65396150783495,11.593969450584208,81.3578654114504,0
4,2,1,0,3,1,1,6.630546293974837,96.25316925385007,77.19608045976965,77.2788849422048,5.107423894578256,19.655367510299527,3.369439621545145,63.90249597265482,1
3,0,2,1,2,0,0,66.17852401324693,8.812601060089076,7.485071305651381,85.96052056857447,57.43619353157745,55.369679761973536,73.59284492607512,41.039951251870654,1
1,1,2,1,0,0,1,86.76873120067512,66.35945966268413,73.82610966568694,6.904400356996088,13.14419106007303,92.08495043603666,83.42965345797089,34.841192852261024,1
0,1,0,0,0,0,1,73.17611704323417,47.654991155710434,8.186548373622482,0.9945770278505961,39.39847108003327,65.99304658328872,27.318665272381647,7.258395097256665,1
3,2,4,2,5,1,1,10.439329548296117,37.55286670516327,60.4442473498276,89.06830560055195,68.90684807390693,70.54727941876318,21.083916045587557,27.539709976923334,1
2,2,2,1,2,0,0,14.990743370369797,69.30097947788917,28.540074692141904,18.614355153587837,37.1442046994982,47.992008086312346,34.834849991876226,32.59383980292423,0
1,0,2,0,5,0,1,63.92962802312452,52.723465619910705,13.373125117325479,6.166577972781939,55.15871385471118,48.45070908799492,78.88192821216245,47.34995574070109,1
0,2,0,1,0,1,1,0.4095873200079092,43.68281505413083,22.335632392806637,79.10403416806508,62.46550646003853,36.14050595435674,37.23008649715045,69.4856405305376,0
3,1,0,2,0,0,0,8.965533415897742,26.45186314914656,64.26343759621541,35.35664250088243,22.283070511616266,16.243004091693848,67.89251863988835,24.84685692407761,0
4,2,0,0,3,1,1,38.549242849405054,91.66852916644953,86.53043414940566,19.228680442690294,73.72660623415419,45.75924984328058,12.66009411611525,9.297567519036477,1
4,0,0,2,2,1,1,5.1572108596353194,97.64358634355197,37.61810535924411,57.802253769605294,99.17995866390451,36.23969214470279,74.43411813421798,18.89906229613195,0
2,1,0,0,1,0,0,23.693367136711487,42.95260235056622,60.491556767729634,11.528535464821077,50.29346075739394,97.19793981509419,40.54920317433424,57.331291899743896,0
1,1,1,0,5,1,1,29.718199386349763,34.02351024429717,64.96477156323989,17.628682684852613,61.56196942675837,73.62802422132168,69.35131685056638,62.70445627888781,0
1,0,1,1,2,1,1,12.535911116985677,72.66562017945323,7.6001348131718105,46.1286931022246,88.58593886929901,88.64428803701877,40.748736193529055,40.11820937583753,0
1,1,0,0,0,0,1,52.87760848771801,89.77398984990292,96.1776689678387,6.3832859593415225,95.78210201502515,49.66769173091079,27.055979686844424,68.10727423915463,0
3,1,0,0,1,0,0,0.5753898765254783,46.10962205089423,34.157162921164016,95.54642791539324,84.00251766642303,99.2542352196544,22.15096227506659,21.171639061797308,1
0,0,0,0,3,0,1,96.38213439571992,32.778594298907905,10.61994702027027,15.511813508629901,92.46970846151015,61.39502204037897,94.99870375671716,41.65411227416676,0
2,0,1,1,3,1,1,49.87310711614121,0.7389834964140696,86.94728261900177,34.395248097315175,60.50648458181725,9.038105228281168,78.7087578392919,70.47317279864008,1
4,0,3,2,3,0,1,46.37934519068055,71.99328508485105,11.510146671467414,74.89484334368498,56.49458345595689,60.1864848073015,45.38877617270387,2.4009631328614445,1
4,2,1,0,4,0,0,17.33230022330695,86.43514173437202,36.520961446715525,79.24575229940021,11.452861369257183,76.26336559490909,44.62585747222547,64.41415649966102,0
1,2,3,0,4,0,1,57.37106091607957,77.08838460040552,89.07526809346562,78.65144528662252,30.7431029230659,77.31339413963053,88.59470359807611,32.50447534674387,1
3,1,3,2,1,1,1,33.7717560878634,89.805606628583,19.18171101730868,7.140211142956366,49.53785956951676,87.39935354336691,9.204381741184397,73.02056668646512,0
1,0,0,0,2,0,1,54.7108252346039,84.2239292805504,6.215847565740384,28.20580653103033,24.994161024395545,82.88392474179386,77.62179051692813,25.780544431825415,1
3,1,3,2,5,0,0,24.183362852003654,6.608878955468289,31.386279406265793,59.27715004174924,51.069307545489586,43.09727174476008,93.52807472262364,4.659353811528866,1
4,1,2,2,4,0,1,22.22280904020183,20.20324057982702,89.60074250222225,52.59857157696912,77.3031492967031,84.98722360357459,54.92625220283056,74.60015251703047,1
3,1,4,0,5,0,0,6.724802336167146,75.0803844122539,5.544863822785451,71.35835775513706,41.06361946560156,27.329020109809132,32.67105660375735,11.250332645171824,1
3,1,0,0,2,1,1,22.141354160396396,65.04896956644191,85.4140394709921,87.69286082607792,84.46635755131213,74.26747649541949,47.322218231350945,22.616454609891512,0
1,0,4,1,4,1,1,63.35446975699933,9.990823507853852,6.145957334692875,73.90311541213731,42.25732543627332,70.75309968374421,25.868310170208055,60.3154891688963,1
0,2,1,1,4,1,1,18.940041134283668,88.33424672841844,42.98418740555727,1.6347406005389642,38.014056017396825,23.004370373724814,68.71870351710604,16.635487844685805,0
0,1,2,0,5,1,1,74.37176933828276,54.01134081196264,8.532478773957951,46.596027029417584,62.163302215835174,73.57143191817018,50.20487742638119,73.09570870758859,1
2,0,0,1,1,1,0,58.976780710982766,15.092416009584763,96.82436496903716,46.32923774522515,52.364875488544,79.85246980431366,26.951579003982886,2.523441333921983,1
2,1,0,1,2,1,1,92.51121131635065,56.30838648809038,0.7188134855035444,1.6142283563929771,88.19631145779914,58.54767004865905,82.09120869625812,24.386251930558434,1
2,0,3,0,0,1,1,84.85371445095863,72.36391369925335,30.266463865043225,18.593500008283026,8.51143676763979,69.55717215496009,74.13427111833113,78.59461413541791,1
0,0,4,2,2,1,0,11.438996398451874,56.41190232161459,96.25786756755389,29.263680493184673,42.64427768168344,35.8925920486479,94.690776877536,36.00591625402774,0
1,0,3,0,2,0,0,4.456051801543581,85.24080903145794,60.68360988730274,30.165388471099085,27.36433053250975,83.02282401262464,75.62689724927704,50.274483741758615,1
1,1,1,2,0,0,0,75.84373504508571,61.67401375187526,70.9236478687359,25.477571670144684,59.818449645354875,53.49619581774368,56.948421991937835,77.21875438890552,1
0,1,4,2,1,1,1,55.288824582031204,74.04366619076363,66.7054071182114,70.60310543257839,38.11540451182162,55.935406202584545,93.54122600482154,29.691032385992234,1
3,0,3,0,1,1,1,69.95607578026232,31.61333349123423,66.94778244656854,45.487206265243984,21.987386518886776,37.50531063129737,84.85959229581051,26.793689348833727,1
2,1,3,0,5,1,0,41.409103399845215,37.927542208935826,1.8738911167474948,99.73739344099587,7.002841905634439,17.916247612322568,75.49048076063005,9.534403120900969,1
2,1,2,2,3,0,1,81.32126585218714,16.46652040655745,93.44696097221339,41.719351414672104,60.09358910586451,2.114661163979825,99.18056833116272,99.0426627050107,1
2,0,1,2,2,0,1,10.107463181299947,66.04040023603459,83.54468678165784,69.75310407047287,70.14112451996334,33.484550227224744,20.963651039515018,18.43890058089973,1
1,0,3,0,5,1,1,97.07970906368392,66.32582713459198,22.295767289555112,13.927109209648435,14.100119181863723,22.11093680990154,12.812969794754892,91.82738054444391,0
1,2,0,0,3,0,1,18.695570627570536,66.42683415829723,59.24462384873669,9.831480721208209,86.06555782001021,61.56126388028351,29.6829478554394,61.84276342387186,1
0,1,2,1,4,0,1,90.75105325071587,87.74253053579636,2.7424966201196055,20.484297905080386,23.35289540804627,17.972654966692147,79.37557836331995,0.9456529343300768,0
2,1,1,2,5,0,1,38.829692391664764,22.76014673602138,60.14049192719744,43.92389738251398,23.344710096858535,50.65717921161975,82.49113792642255,34.247366355255004,0
2,0,2,0,3,1,1,48.72846329653078,98.07494029890074,4.282610370648976,36.62165871668115,9.55579313670345,76.95503998470276,21.11104626766843,44.98584004559619,0
4,2,2,0,1,0,1,22.00411664926023,84.33718640511712,64.04168838262373,41.478434400183374,46.42308971997675,53.76884728895944,50.06687807750488,69.72095830833932,1
4,0,0,1,3,0,1,39.59513625111647,50.617226203790764,94.61484717035663,14.502971508124663,72.83857715072573,46.30136799772367,67.01380895391327,9.146252241762332,1
1,0,3,2,1,1,0,36.538758068706024,34.68286256071777,58.83960217583848,50.647798506825936,17.95811215898152,88.8661470532612,26.88867703753526,11.009926587468177,1
4,0,0,0,5,1,0,59.98151235584572,93.6081652225632,99.79596118929518,42.446420230336415,4.897949909395482,46.71189763598693,80.66290409429432,9.248352106362933,1
1,2,0,0,0,0,0,45.607653837146835,75.42554746737557,63.90687899327057,26.55993722069424,74.47050798103542,30.269890633801577,99.69259700815873,30.854804462402274,1
1,2,1,1,0,0,0,22.090679301062842,41.437588192216204,3.907141657997004,59.92267843406701,6.7678842717913135,3.082194233463653,69.670317146846,55.12805982861158,0
0,1,3,0,1,0,1,31.578823311426163,59.6809523845598,81.3440685376072,72.19048507426912,21.51862849304441,50.16620093235248,17.67497704061348,19.775429504089537,0
4,2,4,0,2,1,0,79.50048475832688,5.0585496132574015,5.534803308419156,68.94134099357487,33.37024063483253,96.20816718056552,45.66323657007576,23.014914421276377,1
1,0,3,0,1,1,1,27.989269856275456,70.9959672541696,86.67505430262415,67.6842184354786,3.221448538139371,73.29077850084913,31.951408419414186,13.062209362866028,0
1,1,0,1,3,0,1,66.6495683470837,5.085545914195011,51.071970653475965,94.12928504846224,14.82500496888357,52.14105973975818,39.41258304892391,6.129739022393988,1
3,0,0,1,1,0,1,92.9278829419356,20.45762595959092,84.564733317434,10.316503044276882,33.13713007798768,64.00366196575791,75.85227692305907,84.59292182072865,0
0,2,2,1,1,0,0,18.80086355906194,8.39168593526275,66.08029920542762,15.000501341263117,95.0439306638009,36.68616288100611,52.06986091585652,30.862391991837313,0
0,2,1,1,3,0,0,17.975129792985612,35.422670994212424,26.088490050892197,64.81582830670442,29.987671130136185,75.6610455039016,1.2281182194774476,1.946521853580685,1
0,1,3,1,1,1,1,7.4857013753901525,74.96368562803708,48.88412072624434,98.52730433221973,14.320184465923125,32.2900111515614,21.310975707970336,7.528077521234011,0
3,1,3,0,5,1,1,38.067299329047785,29.555986726128936,70.71176612406164,6.186573973748732,34.75581180510061,61.10515071213792,47.992320449785616,51.95793038389856,1
2,1,0,1,3,1,1,77.69872501712372,39.2720343913609,51.490626203268405,97.55747664848667,88.11729268222777,66.31908905347721,44.324155303692415,30.96591027708484,1
3,0,2,2,3,0,1,44.76645489566149,74.79508602186286,94.33517959847691,0.23609717003280073,21.613588480429314,45.532418491829155,44.972692441709505,15.20258404398146,1
2,0,2,1,5,1,0,95.66802484719022,58.653706141444815,58.15958924415554,5.198702241402408,69.73525349474885,48.6489617905425,72.50885862970503,2.5764324043953124,0
1,0,3,2,2,1,1,56.9549657995328,6.221725300356318,27.760424219271187,31.58766301989313,49.62706109478954,25.110801029015196,0.9418868325733576,74.6177069680319,1
0,2,1,0,1,1,1,71.81010177834014,43.200139671401075,80.43616839109261,77.85516500513009,54.96775120422377,4.140802046247161,4.067800575788361,22.55778961681809,1
