cat_feature_1,cat_feature_2,cat_feature_3,cat_feature_4,cat_feature_5,cat_feature_6,cat_feature_7,cat_feature_8,cat_feature_9,cont_feature_1,cont_feature_2,cont_feature_3,cont_feature_4,cont_feature_5,cont_feature_6,cont_feature_7,cont_feature_8,cont_feature_9,target
0,4,2,3,0,1,2,0,0,66.62666648306002,75.48769320035916,54.535689565542825,98.7870948214339,50.81915960207428,95.34562720346436,35.58325366379924,27.013943619945515,88.204494719346,1
1,2,0,5,6,0,2,0,2,92.9464261358201,82.44297198258886,64.21049555931843,90.28908898405872,66.23984691001196,51.73148670081883,2.448336582948829,37.410442292845524,10.26566517398927,1
0,4,1,2,6,1,1,4,2,99.41852743228979,50.74787812561831,1.2300673654631722,96.90239640867048,68.94295750873347,87.68149047238789,51.33736353091097,24.707523633043383,79.0007224883069,1
0,4,0,1,6,0,2,1,1,78.22612562357996,47.0831245611267,13.60594486133997,87.28800608284388,50.93871289234288,13.333033375192072,28.294646247144527,59.86223459136135,60.96681815052952,0
1,4,2,4,4,1,3,4,2,62.156518174066086,53.18622061765866,51.49163777315427,95.55706781894102,82.51639712126779,83.82000318503688,13.08452369679366,16.889388620291946,68.8784015947101,1
0,1,2,0,1,1,4,2,1,88.44235327290676,30.83720920658487,90.11703023281491,72.79547493133069,78.34736707231845,96.24322749485331,21.651766904323534,1.8013816311759134,40.31353499394851,1
1,0,0,4,4,1,6,3,2,76.66613823766116,50.017814393567505,87.01710421622948,53.76585507667436,32.547081137215216,11.38897145008072,5.523378793541534,78.6700227718293,65.17089821836525,1
4,0,1,6,0,0,1,2,3,41.93171323575691,26.19661431497319,8.632014026435852,4.496932167899459,91.44850588322527,63.45549236443952,34.05408688284229,66.96849189501515,42.25406168299519,1
0,1,1,5,0,1,1,4,1,65.37552372892954,79.56585386523061,93.69673372488457,54.25248175210149,34.94233554788604,94.85724286763295,87.11298821260927,11.08740498367693,15.134222474270365,1
1,0,0,4,5,1,6,1,3,47.3108969955915,28.20216245646632,28.93170545131609,51.97540931593018,87.98086217533857,75.92686874118793,39.54763312606825,26.847787311528272,3.1129372484187567,0
4,4,0,0,2,1,0,7,0,16.03581329428455,17.485854186375537,63.76176562110195,65.75164485907463,58.978033556287315,63.42231451011706,80.01859276344099,38.9527423224297,4.673721758234651,1
1,0,1,2,0,1,4,3,1,56.359751093062016,36.83445833514266,15.48185540635718,14.275108044646501,67.47779266656369,26.198742113086503,55.23590919424676,10.539641277301426,42.93013351211842,1
4,2,1,6,1,0,0,2,0,55.65943832332616,80.07761157640914,30.058329630024826,26.720658884235192,90.2760444572314,4.330026744524684,1.9502679964759517,44.31208312032785,2.967817640487902,0
1,2,0,3,6,1,0,6,0,22.11830444217253,59.15871791567081,86.13369198278669,71.84917624157518,10.2510563107447,89.15222353246875,56.26559555352776,83.79989541361137,25.271778257072384,1
2,2,2,1,2,0,4,0,2,43.73482620117429,82.80409824773555,83.23986184800665,24.220955988467317,57.60515585148009,92.41299646302282,46.767017926126776,57.652781387024866,4.947879881918227,0
1,3,0,1,5,0,2,4,3,32.04969608567196,61.6776185996165,47.75220116349597,80.79364313571527,9.509273831172083,35.04842606710075,96.55648112286319,75.68669396295176,91.42163031689468,0
1,3,2,6,1,1,1,6,0,85.29032328640645,40.2699830273686,3.1325150801315593,6.710683114555749,2.1187369393718347,85.45752395974989,76.60559419683189,49.700857575756764,65.62284983297447,1
3,1,1,5,4,1,3,2,3,14.385974354554353,80.44952798470145,58.12696671440399,6.835345780102042,10.56990199262653,99.28607272870475,61.538452073279394,21.556419893381484,14.00091858433623,0
4,2,0,1,1,0,0,4,2,64.95775508033023,72.54029258184288,95.63406130619825,85.84659352581934,83.29477295070495,52.50380383333084,18.076595877304225,5.877794690150595,62.7112204712017,1
2,1,0,5,6,0,3,7,1,0.05476884600906784,82.15035771164119,93.60087883068923,28.581068760179164,19.55698726390943,80.81827307297871,92.13025443726785,53.99535270967335,52.50250466411547,0
0,4,1,4,3,0,4,1,3,93.40239055662468,59.71543696096789,48.680642742657085,11.934538292357121,1.0947892202053167,25.267933013137277,84.971110436067,17.87935700698894,65.76638227081216,1
4,1,2,2,4,1,3,5,0,18.643163056734814,91.81185240650377,17.12974847177212,33.25349809148468,77.52959768101452,12.389482939533348,86.45459976837277,51.13991247813529,20.635676464184794,0
2,4,2,6,0,1,4,1,2,82.72773717110891,66.66378950700373,20.61054755084365,13.220398931379274,92.44378385532661,93.9710565530363,67.74422223440786,15.033763516393538,1.8213397936876485,0
2,0,0,1,3,1,4,3,1,39.17318501317636,79.0854947758114,37.21265742430992,22.841727626779885,97.13013576771382,15.763291357028276,42.80880122006133,37.57263573124925,61.264716548229856,1
4,2,1,0,5,1,2,3,2,64.04480409529685,35.85002872791946,5.355954995520618,0.6594024789476682,77.80465061500334,82.4226089807396,63.06201043638776,88.80636584373836,4.894281090988118,1
1,3,1,6,5,1,2,2,1,33.68239942820816,29.663781473253547,50.79598271405501,89.23347982973002,84.83646199849264,96.51085923565702,8.14904916603555,95.40618755730563,40.26086251141203,0
4,3,1,3,2,1,0,2,2,66.03161879983477,96.45838797400535,8.314155548056112,96.56832101175013,1.8836454743963338,48.813057429571295,8.799462330456986,72.90153783222266,39.912150162165524,1
2,0,2,1,6,0,1,1,2,91.20391819563483,69.12346449105367,4.666024352922116,37.24951560180605,1.3465358378810355,34.09719936834142,68.59487745219934,38.14510646238026,18.086043814660524,0
1,1,2,6,5,0,4,7,1,62.71328102056801,8.183602702255099,96.30512902783744,54.036027274115895,65.66745641589957,4.656683884868118,72.88058972622721,18.52797540829998,78.54693545567535,1
2,2,1,4,3,0,4,7,3,1.653628455614864,53.503027931186985,4.597945672700154,85.13788529684263,56.84463108816019,11.465464870941688,68.60704678568406,66.81877124289419,29.15958564863228,0
0,1,0,0,5,0,6,1,0,85.07014075872296,77.15575152049904,7.7833432800084035,33.43202115063592,55.42468315024088,50.16839711535721,96.32284074769427,22.39010603497332,59.33112880371952,1
3,4,2,2,3,0,4,0,2,20.409631449069288,50.59583246281743,12.009516710802648,14.952881034746547,36.44380774779498,37.25094838541839,20.692880879422802,96.06782342243912,6.24211487409273,1
2,2,1,5,6,1,3,6,3,93.4424383823609,69.70673014778629,87.09543891241229,50.92988417669798,11.068477500011397,57.412525049170846,95.69852903298369,25.71890325738847,94.163284596045,0
2,4,1,5,1,0,3,7,0,15.7220347631865,31.1370136550982,0.98854826946988,90.37295136253566,0.10682171645213234,84.69084703630675,42.989255319868356,76.14298020571613,83.13328167902479,0
2,1,0,3,5,0,6,6,1,46.7667971108774,98.54814136456368,2.145087634573717,54.340345868203755,83.76850909300292,28.076396088532853,44.24230100609194,36.10102427056081,48.02394917329272,1
0,3,2,4,0,1,6,3,2,13.805826110170038,7.6745300239025145,21.3550786977707,72.79469533520765,58.730400677578245,9.02075182220685,66.04216582109319,2.0662630890587286,37.22713319766605,0
4,4,1,1,2,1,2,4,3,81.58944911932498,78.90138869997504,48.71863523922357,5.431159430005639,70.46371901908654,76.5580657564027,73.99419228016453,34.39721438080758,13.449864893141184,0
3,0,1,2,1,1,6,0,0,20.24771682845108,51.54436509583087,20.797929135413472,90.21053423000669,28.90760915937144,61.30425469892927,62.2850326574201,71.37404927690989,86.98396515032884,0
2,2,0,1,5,1,6,6,3,59.52375624078768,32.247617910081594,41.54388729750201,10.276316392600215,85.8813481788428,13.223355733073316,46.47847534629855,83.50937308815058,21.88591352447039,0
0,1,0,1,3,0,1,5,1,18.951791850389966,9.53554406781999,96.90744863312294,43.603745639811244,48.18062379899848,57.147110868255915,94.19879636587729,8.559473422368068,92.10869546723455,1
1,4,1,0,0,0,1,4,1,73.7799145440465,48.16713090141206,76.45848685058192,71.27420728199779,0.39241561802803027,56.53330920001699,25.827524018314264,79.52715032027082,36.02002953276746,0
4,2,0,1,0,1,2,6,0,84.6499073898384,80.2134634727861,78.24038719190847,75.15190947533841,76.9039603262715,57.26922757137276,53.989922973578885,12.665203626216625,29.191937213068275,1
2,4,0,1,4,0,1,7,2,41.89298253004493,13.629613830491817,73.46343281911464,84.9835971006869,89.41434695476708,69.17347371784665,24.25287570990744,30.7582337247013,3.2278557351386405,0
0,3,0,2,0,1,6,0,0,59.83102277699861,74.6884734276103,77.50124281305017,25.480909073492498,18.30443368542104,86.79191535197234,56.6006151130296,44.25579732473574,50.12752524145964,1
2,3,0,5,1,0,2,5,1,79.13555037832106,36.01484020617146,61.753816845623966,8.38507228198334,10.16528395801275,6.223696134378187,66.79332196206312,41.42835417138545,11.969493528634656,0
3,1,0,3,2,1,0,0,2,15.633625642302828,67.47660319100598,9.290912074854674,74.61042981628673,57.763093751515036,39.04656750398811,80.69008406670058,61.295332039429965,89.13104197719532,1
4,1,1,6,4,1,3,1,1,43.79885596801054,25.157428381849144,90.36038459690172,19.903551556733877,92.287427031253,10.592976379204744,1.0846923735825187,13.56226602421441,25.99886708413235,1
2,0,1,3,5,1,1,0,0,1.6620858401468208,87.70934605250216,31.69291971904251,34.05636868873734,99.93698586247089,66.65142553602824,93.90645951694633,45.232196540471705,33.04468857747764,0
3,0,2,2,6,1,2,0,2,12.521102519984261,85.67572061190477,48.03208642068999,36.98781137017535,5.906255488130851,47.91124524156037,21.518183635037758,74.21426215007625,18.58608568396375,0
3,1,2,4,3,1,2,3,3,23.561606293730396,41.40282512482866,42.58311572898251,51.11533714900346,74.59494723435527,60.350437230306945,99.66988525306557,5.872746616179936,11.22506459200492,1
1,3,1,5,6,0,4,1,2,12.261612207669891,31.949403552931344,76.05931281817755,33.35686054171728,63.47180280600953,40.028135254977904,48.541992364860654,25.12510175881819,80.80308526928177,0
4,4,2,3,4,1,4,5,2,72.81833747303072,20.29145954257635,92.13341176033978,44.01365253373797,0.04766304412673339,41.04857739706017,90.59765352369882,89.99516805144857,11.6046795762347,1
0,0,1,5,3,0,5,5,3,79.50675135530189,33.63319748856585,23.524254199322925,49.737850910496626,51.49984717343175,27.554046980453794,45.86291202608114,14.887839895591348,96.39654048678545,0
2,4,2,6,3,0,1,1,2,49.0355663550323,96.37658970104678,31.632492497176724,50.57671281883762,4.247425176147656,92.86335917631659,34.337715550148914,76.01428509530798,16.476874618069935,0
1,3,2,2,1,1,4,6,0,25.032124775841112,8.987607732394254,61.77657740264475,68.67345950212761,52.73356848500942,91.98833897350922,71.81547340052543,93.53825575162814,80.28187564047374,1
1,1,1,4,5,0,2,3,0,34.942501460005815,81.59470476742796,47.5720170088811,61.64112758446008,62.27916311422488,53.968821479624026,34.648625090547014,87.26240695510113,72.34024357110492,1
1,1,1,2,0,0,5,5,1,76.35988108173572,60.00389049842955,93.37174368511037,27.484994963145446,35.59396926192294,27.414406314461083,15.257360477507131,29.505769763559076,52.09736107849654,1
2,2,0,5,0,1,4,4,3,35.73849643859685,4.358951733507155,99.10612022019501,89.78402896298597,10.51173415178659,69.33054235522297,63.05525856133065,83.3370605823894,4.330439978322831,0
0,3,2,3,3,0,3,5,3,68.2837950690539,69.890408509173,21.997708460547106,37.032787931805764,55.532440039705996,4.379835633627815,29.762758906578956,4.062086298399159,61.47436847047156,0
1,2,0,2,0,1,6,2,2,35.66002517607222,19.72439376905576,52.61414252182678,54.411521463736754,58.86155091823135,27.407231079788787,78.5617842074481,65.01548303120526,47.33099445182995,1
1,2,2,1,4,1,1,7,1,41.205967890028575,14.64992752475096,37.50957668128877,43.00193328204032,23.32797144101104,52.714048926723336,59.23096074306643,31.24765570477952,8.355091011520821,0
4,2,2,6,5,0,3,7,2,56.00680626620233,8.886923608042729,61.402383850145334,53.65138435587904,70.90934378175044,66.22004760231928,88.07044339806393,15.189928262646346,64.61124290142757,1
2,0,1,0,6,1,6,4,2,53.1620075194011,23.711436887624583,34.746706743109634,40.19463266933975,0.8765991097503867,30.117327378132707,23.918794015982314,71.73807548276983,91.93035516917263,0
2,3,1,5,0,1,6,0,1,18.70637139284349,38.11316827472978,84.2749456096872,51.241841249228514,74.85777980601829,9.269557599277544,29.31076204958938,75.85520077997099,27.759179265787125,0
3,4,1,2,4,1,2,4,0,72.75353466802292,56.966580233949784,21.78679082072027,53.21049184974596,43.339673366603726,76.38755571963776,68.26958698979408,93.00481082992917,3.4874197717045696,0
4,1,1,2,1,0,3,0,1,98.29918441880268,31.58165932854582,32.61289157803336,71.42849648858011,5.202337723541417,45.20746622605225,47.16567603262954,40.71693985620166,24.36099185899756,0
2,4,2,3,1,0,4,0,0,54.345748818407614,57.49824121081558,46.59959373686804,33.29704436856876,31.02091409503599,76.71232411079488,41.17796495942834,37.8082841882067,77.2966335577766,1
2,2,1,2,0,1,1,5,0,89.11310368122012,59.67062920123875,8.004212740099238,87.68078564175545,43.78025217691089,19.084688544191174,13.727524811353609,69.66248333024839,60.68105775391821,0
0,4,2,3,5,1,6,7,2,44.23647931084825,32.78682351948188,76.34709190821506,51.26243759387745,26.610624944169846,40.33378563886,13.59363463766866,71.9464833327762,36.64558663452161,1
1,0,1,4,2,1,4,6,3,56.15041220556773,93.97697707459679,79.19443602841889,24.683920601895316,76.32711270516783,52.51844133548927,71.19391026814705,6.514379766748679,49.646235518339765,0
3,3,0,1,3,1,3,0,0,75.10797606797468,3.0713563105988606,38.02100955879796,23.712380656398715,43.51217102313157,62.54634123065521,38.12246044632454,90.4236463104797,82.94574567676844,0
4,1,1,3,1,0,4,5,0,0.5518389257399114,4.612215839554301,76.51815838866366,44.19443000800452,54.96945925134354,22.627343077353114,4.226156988672358,33.0616832219401,26.52127013707206,0
4,3,0,4,3,0,4,4,2,18.92982663739281,10.58837390010251,49.45980626984278,96.81320604856364,1.8947705494570255,1.821815027369722,98.27244268904852,81.32991804233332,71.90122965309192,0
0,3,2,6,4,1,3,3,0,97.68315481338429,86.62347646298048,31.57603848003234,89.6818710598438,46.998001480526995,60.73744414986907,99.09529037790958,91.07254828939638,55.70742127901729,1
1,1,0,6,0,0,3,0,1,51.271226876481634,91.68124024686367,47.16359006199639,32.34496773925527,86.05395811319501,67.49674691614872,8.5549978841849,36.10798023733911,39.52730886647608,1
3,0,0,4,1,0,0,7,1,61.275472626698104,17.233497014122534,5.055188668059596,64.22138273301954,89.5681043063415,31.12193691325761,64.45062472968343,30.526700941068253,72.09931740283712,1
0,3,1,3,0,1,1,4,3,68.47909438781622,27.76225185835399,2.638030689191051,40.851095523595184,3.1338241000696376,69.3704186054573,10.387303584915452,25.54300371956891,87.33967020135648,0
3,0,2,3,3,0,0,3,2,25.19392700026146,85.75368261579794,12.237024249629002,59.19122665456181,35.12383118729077,50.215115671610334,92.1436535520103,7.414443814794902,56.80106506088218,1
4,4,0,1,6,0,0,4,0,6.9320327826512536,55.46962554961195,7.859647719050312,89.46032762795926,64.5392642172584,55.2502454506818,60.41473845814511,71.0140078170737,20.33444404639637,0
4,3,2,4,6,0,4,4,0,12.72753707108083,34.75610608862263,98.05213529743973,19.98881905968529,25.894684156444537,44.52980999128994,85.68113756799973,88.38567793702782,47.59491770396708,1
2,0,2,5,2,0,5,6,1,78.42001167623789,32.35569581547851,19.073890094006373,79.17617251018267,94.31408281190875,32.17183307466209,16.156911003535303,99.9140302298593,33.85013674439058,1
0,2,1,0,3,1,5,0,2,1.5417723941705264,21.262091691121675,5.808705016101734,31.486157651906886,4.194834514373735,90.56604062657077,79.86429818023866,85.00331162610061,55.42184847356085,0
0,0,2,2,0,1,4,4,0,23.553080464683596,50.46264883164221,22.60820857789616,7.34957139690472,85.60463913969785,93.57884677055746,7.6188406988230595,22.898019497310283,22.80374824735115,1
4,0,2,5,3,1,2,7,3,70.70658379456447,76.263392035921,93.82729370768553,4.123395315162193,20.632596801556204,26.151646715015954,94.26685740757404,78.32354189928166,37.35216736466934,1
0,0,1,6,0,1,0,4,2,71.73806443882569,16.294254346339077,6.096347806018376,46.2768660269626,25.80480837164525,10.113305945024987,82.22525598685667,82.43102314558031,12.126074397715058,0
2,2,1,0,2,0,6,6,1,18.333433165083246,25.73760774639382,46.92179781475693,87.17158262439814,0.11079987641743339,3.146152871323593,72.94140352443199,5.893567902104147,44.5684792883953,0
2,1,0,3,4,0,6,6,2,95.22102067265725,58.718263103989266,13.0806500716117,96.7997423416561,63.957124022131374,20.63571899688288,3.533882444758818,85.50857061144767,40.71047912847695,1
0,2,0,4,0,0,2,0,3,64.32574171659824,78.45170572569799,44.35778530109668,17.824494967922554,68.16955360742358,95.05632513212895,95.78234036841609,41.97884151422701,41.55246645029107,0
1,1,0,6,6,0,3,4,1,41.10259274641809,70.79417729692298,17.034901165646133,90.95575509107583,41.21638027477141,98.21159473844372,79.47838518957975,18.007516216420804,50.885750447485755,1
2,0,1,4,0,0,5,3,0,36.34383360700255,39.261702268070366,69.48516690314841,30.358414128899234,77.91150244642604,64.90381071922701,70.09263387463454,92.35782526554377,24.322286568810846,0
3,4,1,4,2,0,2,2,3,59.89813947194869,94.86409003449026,39.94257864977149,57.13980999498788,89.75591676056595,60.48878245222264,52.22084216335068,89.7127810777276,50.36925046038698,1
2,2,0,5,6,1,1,6,3,53.0896756395002,93.1421042355196,95.34537618691631,21.29173610726537,21.779319628676685,82.97480190924985,65.25918411338615,79.59357058648067,31.007770040839244,0
3,3,0,5,3,0,5,0,1,89.03422282441443,31.286694528687963,91.08726202529787,6.868901900450131,86.54734755192834,63.84269499256838,55.9042304080456,90.04524067121721,30.279475120063427,0
4,0,1,2,1,0,4,6,0,8.941406247212292,4.635510561873746,59.57366694024988,19.821014255396996,91.03300253621047,81.039208273674,47.79324056128708,97.87451396563112,39.022256481692786,0
2,0,0,6,0,0,0,1,2,10.888775162809583,81.60972878684511,1.6732247426945124,84.35698169686019,58.27614353636948,51.42959274838134,30.759632729151186,99.803334495437,29.379342100112936,1
1,2,2,4,0,1,4,7,0,10.608151379544385,69.25647797830314,36.086089899468135,5.2754307529536355,23.83340398759801,31.52059891529956,12.889371258395776,39.012082051638494,11.03846938993065,0
