cat_feature_1,cat_feature_2,cat_feature_3,cat_feature_4,cat_feature_5,cat_feature_6,cat_feature_7,cat_feature_8,cat_feature_9,cat_feature_10,cat_feature_11,cat_feature_12,cat_feature_13,cont_feature_1,cont_feature_2,cont_feature_3,cont_feature_4,cont_feature_5,cont_feature_6,cont_feature_7,cont_feature_8,cont_feature_9,cont_feature_10,cont_feature_11,cont_feature_12,cont_feature_13,cont_feature_14,target
3,4,0,2,3,7,1,1,5,1,5,6,1,44.095884655263504,88.47150777281185,86.81723715535728,57.4323837931196,4.173028680443014,14.475118560956924,25.3326121467099,0.43418851966098293,79.69595233948066,56.878991566712635,47.822730385273736,7.547251793782605,21.38328361006263,69.64888184711772,0
1,1,2,2,0,4,0,1,4,1,0,7,8,41.42815974093538,35.08608755955302,40.59798308601067,57.6294313143356,38.345027564448195,62.271587099404634,96.41612277469987,16.900844121708126,63.54876466845043,84.27687552313729,1.6265375235138824,4.044842875373966,86.92666883298395,65.66869939238613,1
2,4,0,0,2,3,0,2,2,0,2,7,7,90.45728697821703,10.76898163365556,11.98760353598496,6.618838047533194,2.7467405245023113,60.28934435143945,2.5382750661269715,82.58565517563284,21.464646136915675,92.71149782657709,78.26522651812007,63.14056651114277,50.998908884316776,10.53050446896192,0
2,2,0,3,0,3,1,4,7,2,1,8,1,73.28610675140796,27.69654556204021,70.4805459714276,72.01639053931771,7.819179567344559,26.840272044751956,68.99776256141602,74.28193188438095,2.115099702154799,22.69735140225395,59.10451084286979,79.81044628547787,7.484068615339911,92.64078441552573,1
1,3,1,3,5,5,1,2,5,3,2,1,8,68.1100945040762,56.22532922149514,23.871518516281398,37.052718254769836,20.99647852989539,74.44914556595033,72.69668936139523,36.03035345193999,9.589509144725184,37.038524057588106,86.34407990772205,53.287747878907474,65.87049854266493,68.56899949694123,0
3,2,1,4,6,4,1,2,5,3,5,3,5,24.326827865488752,71.04706206070526,23.472445951250045,42.16076748685589,81.30154282221926,44.94585193539962,57.98830314886967,16.708312201090514,73.8055056187554,91.9008460976585,37.6945815994129,81.83761234213345,85.66511210965979,25.146371804808034,0
0,5,1,2,6,5,1,1,0,1,5,7,0,21.960678826204294,29.031457389756664,81.88233127043063,16.10755387945234,94.03628581967317,84.27637574413912,28.767535774867238,80.37098140867276,43.49734657763782,55.16139308845472,73.76613994612651,8.267124432346495,3.7914255712782285,55.34094263596955,1
1,5,2,2,5,5,0,0,6,1,4,0,0,49.43545668031719,61.42018068029601,74.5609617921069,59.15835029605746,76.75051281283103,96.82809947993766,48.588820420878456,41.073672590380525,74.17620367220628,35.31213648296511,20.48684555607282,31.322598096720398,26.045874348235778,36.62729566411343,1
0,5,0,2,0,1,1,4,1,2,5,8,4,65.68321619561472,32.7387349014408,52.0824204682345,68.46744610083101,24.265311016740544,51.74928516584061,99.88304212948881,71.92892101168428,36.967294925677194,17.332356978517105,44.73985292614044,63.55018417133347,5.7212200658293355,36.48753392812614,0
2,3,0,4,3,4,0,3,5,2,2,2,5,15.664262663012229,15.598369254059719,8.362459868295147,32.52189123346406,11.646800555246362,17.094309164857147,7.7564821146615675,44.639268438811875,3.128700174117127,40.82315049736669,20.620346605971417,95.10620564017637,24.3465636523686,62.26730172614491,1
0,5,2,2,1,2,0,6,4,1,3,5,2,45.01837001390538,81.32658362935342,21.81661674544697,90.97284364617757,28.050199065528737,58.21399384129713,80.28423678849104,23.29537352858676,16.02364924102968,5.689821075533741,49.46619954473546,14.68955222850894,65.15755865201272,20.52831794470492,1
4,2,2,4,2,1,0,6,4,2,2,6,6,17.681111967849162,29.15001647976716,21.644551953208857,24.87675077765732,72.1492937805696,26.13471403065177,68.20181877269313,10.093728790442436,37.45419408796691,70.9209902747555,45.599620818752406,96.73434569685797,11.488397393111393,17.901998322180713,0
2,5,2,4,3,2,1,6,2,1,5,1,6,39.83961482103594,11.374945318574625,1.9502575740286576,38.035627978267996,2.1185642373872215,65.06173381756241,51.14252042224927,36.687339748354916,99.16441079628166,97.5682658487072,44.04897550511993,68.08166710538103,84.23592065762972,29.15163114665932,1
0,0,1,1,5,2,0,8,1,2,4,0,0,85.72343420416945,60.9706508393961,12.467943607898624,50.71366207063277,74.36991184403196,42.90064094810948,96.66615984849749,34.30933819900387,5.593015573920668,8.830249627161768,76.01470664199374,81.69923067586042,0.5497618025956386,78.71627408539148,0
0,1,2,4,1,4,1,5,7,2,1,6,0,59.103448289025515,72.52538813720058,8.666524643243601,47.52022224628833,18.28000726106762,82.80440726906961,35.684692027554135,65.78392678322726,9.754673335660758,5.379346170920741,87.31859569344788,1.0978941940832598,27.48759220618431,91.6868825261637,0
6,2,2,0,4,4,0,6,4,3,5,2,7,10.030011108157899,50.985294074204,14.219591872075277,44.189719249793626,66.49798102734323,67.2766850307337,6.332778152154805,78.39961288374698,59.20569349079966,4.762469642367528,35.473222934965506,42.13697715943905,58.242822540587994,77.34364466209959,0
3,2,0,4,5,6,1,0,5,2,3,3,8,6.113758750508436,37.42432270408001,97.05662340565141,49.636957049828624,7.450505094650273,27.895516536606536,32.45142263531915,66.79587440630516,57.83513898468179,10.081665083190593,26.30164767764327,81.59171695968766,18.5636200124941,26.21119768384078,0
5,1,1,0,2,7,0,4,2,0,3,0,7,75.38188602726356,3.356657975689481,88.73961954946492,97.46640670583953,26.475489070678293,10.08679471653604,32.658988516548625,90.04676850411987,89.45365433407079,72.2866992777133,52.921807200045926,11.724925463750536,98.40578692510111,78.0396160853547,0
3,3,2,3,5,0,0,0,5,3,0,6,4,36.172759236528016,32.60757642988749,77.23070498437029,28.450041996560216,12.272808752181719,10.365821415956944,49.6340670590778,50.11664747856363,16.630696167244572,18.299642130945927,66.29139495471641,23.18384493224488,60.49353017344629,70.1334901272439,0
0,0,2,0,6,1,0,0,5,2,1,0,7,10.738732966079844,95.06859749308359,76.84520251478185,77.08938473270382,78.9565041991164,75.18387975552156,79.64543666711985,51.799590454180866,12.579605670111482,88.77842524311815,33.370058078220175,63.3895330980061,11.999803653907437,12.499867216833282,0
2,1,2,3,2,3,1,5,2,2,4,2,3,63.76227616231513,12.17452905862042,29.1187447071131,64.11227260474635,69.29118702666155,9.758773960684552,15.026348414043166,22.19456918265118,86.94751725991424,26.887895023222875,17.619947121059177,90.1779800047137,41.938313694638865,50.21443033377167,0
4,1,0,0,2,5,1,2,5,3,4,5,7,97.00349639943606,42.012441329924066,50.083824254298946,40.9754727839359,5.235132641892449,99.91921256725999,29.840742677667354,83.05018518707459,93.90470635119894,51.91688369226307,38.14307823835964,34.676315399558966,94.24736768840415,93.300366996804,0
3,3,2,0,6,4,0,1,4,2,1,4,6,80.97669349654426,51.600335866377925,81.05623464743287,9.621682857934655,66.48640066097275,85.37005176708806,20.09755080785106,92.21446794386819,89.40336089339017,2.1123608485269396,42.18594115217517,41.34944003209105,41.13015372196802,27.801153245049647,1
0,2,2,2,2,3,1,8,4,0,0,8,7,74.9805917654106,3.2173080492669093,44.65017427002769,86.4241286501734,65.72029753301304,11.220244882921227,73.49250523649764,43.058168043661894,22.00791965415454,72.38276169597255,7.003450356355145,62.97565028211295,60.57235790415736,90.66350547041716,0
1,3,0,3,0,1,0,2,6,2,2,0,7,96.94580906699225,0.9194161271637524,50.6926506713968,43.90340727615896,1.2021955404023066,65.2841865830061,33.61834648365799,75.4761408272292,30.826130570518405,75.85947750646909,77.74061579126051,71.13290412518472,26.428383893584375,24.45102167421781,1
6,0,1,2,2,4,1,4,6,1,2,5,0,12.677096247266118,74.73991934978129,36.99326088696058,92.80735362864958,16.134562116348405,4.973995747111859,60.77299470957358,85.64764523980473,2.1919452555435703,97.83603070663351,27.933581695171796,56.45852643161879,18.12572114119608,48.61907185326098,1
4,3,2,0,6,3,1,8,3,2,5,6,7,50.23352890051458,28.913708004593317,84.8602366497685,35.93294350632995,60.24611209499056,85.03042672023109,73.65292461327248,62.52918301999541,6.077066741328618,81.65203408291177,15.706917635877959,62.08275029559531,23.418254843052434,40.52331768411851,1
6,2,1,2,1,1,1,3,2,3,0,2,8,43.677989480109666,84.79157250749493,0.742713164272768,49.2537259943027,71.71820746811255,28.731814908270316,18.8366089565991,64.0339576411896,71.86419055883354,39.69430497667924,17.540819993474987,48.728539046805565,19.272142735920806,54.49045189033088,0
1,3,0,3,1,3,1,4,5,2,2,3,3,40.50218590024717,51.989563946956984,16.718148422145795,16.11742392861063,89.38074786399946,13.49668953594102,98.55919390128376,0.824989666663345,85.52320504149962,15.484396004924406,32.19653447767051,13.585361132958429,12.333889568674483,31.940408145563993,0
4,0,2,4,3,4,0,7,7,2,5,0,8,67.28610230822677,7.613653508476759,65.09453491808682,32.35244615744105,35.263451505745,28.99162399736106,18.735772791571883,35.616613766922576,9.274043069204907,65.66562318309522,7.28042111316679,45.49237941929714,68.46342790465366,98.77338063462547,1
6,1,1,4,0,4,1,7,5,1,5,4,0,81.52934332665684,56.69078385532019,72.4340633068488,34.44043827964146,3.8765045054427016,83.98086103714368,31.40806697345637,55.20668988168804,23.499980187808887,8.951478053508911,72.49589624799262,93.43716551506779,84.88540876550832,83.64418528221096,1
2,4,0,3,0,1,1,0,7,3,3,0,6,99.73751285236764,46.300837363256505,91.29067684402902,73.05712981081497,80.15657953324798,42.693301344482904,91.15274982626563,45.5757389830987,31.416891683543156,1.5148330049950642,3.632734099773227,13.862330511659493,55.88963837225431,36.50630236442534,1
5,1,1,4,1,5,1,2,2,2,2,2,1,32.0853265584349,27.85885491887826,74.11301944800948,38.472763867042914,11.746498531098338,17.1978314438184,96.76252757877229,95.54694251616611,37.30944602449924,93.35834562541126,1.3895444275839663,15.399232850654077,13.248904369608761,24.22108003730309,0
0,1,2,4,4,6,0,5,7,0,5,7,5,16.880733684718287,0.510419293895159,53.36622766712693,86.20082331181308,28.672884085355264,7.727083850514937,18.777086617288386,91.1060367646604,26.449039988572444,17.789604359276233,86.7832803322587,36.583462597348095,69.48361904555011,79.63869474201827,1
0,1,0,4,0,5,1,4,5,1,2,2,1,0.5965362938165297,84.5670009516358,63.504966787889074,77.16140094300097,8.633705009011038,11.399664916643514,1.539877299519532,89.19856514281034,2.2252057971585026,0.92045352379998,67.39870440943645,75.33710599980196,66.76949195300327,34.413744918676095,1
1,4,0,4,4,7,1,5,5,3,3,2,4,86.48391474378089,55.05256464498439,74.42412395434044,9.767727950093219,5.364067447352728,22.523099841087657,15.193039835525202,78.75138377993693,15.91179659937917,31.256561583481734,27.487499651137348,45.31818421339817,17.250736137584145,76.98218635006529,0
5,1,2,4,6,4,0,7,5,2,1,0,4,49.294098257844595,49.997109572400255,70.19707621794275,20.4775050342932,67.48119143031961,34.5440921260004,29.750371537815155,7.686831667816252,47.31425470237938,98.90628306024077,47.78489460021712,78.24732236220373,56.53891615851667,33.74690060281598,0
3,3,1,4,3,2,1,4,4,3,0,7,8,19.936739152036754,36.14582712889726,92.23093332900963,72.9361952831427,46.565530339800496,76.18554015804943,36.985175915846725,30.422836318939574,95.95444971138818,49.67115235201788,34.15513446783021,53.8563300095495,94.12537981964444,99.78524352326959,1
5,5,2,1,4,4,1,5,2,1,3,1,8,60.19665827700407,99.39562181806923,63.154378698907344,47.98250402670311,4.703525171061362,51.40365109421866,63.882218057055574,33.34352152361701,72.6252026195173,21.47217667465774,69.88067257194685,78.52085899645247,95.78457675715687,18.48190383997942,1
0,4,0,1,2,5,0,0,7,0,4,3,5,22.9537578532506,33.198916682002796,68.06739573854705,1.4187022171224029,29.486074868426137,39.69434117997652,52.40837410920951,87.14672087358815,79.15766768716968,58.057420759543575,55.82925362268403,88.82629866803393,10.026261094069133,44.54780710358386,0
6,3,0,4,6,5,0,2,3,0,1,8,2,59.30177761658294,33.35228761169549,45.26192893186165,89.97729492610517,45.000037505349546,20.03522919868892,63.624817126191346,31.32190816507223,68.38392056181661,40.289817476410306,91.80793583997053,71.53512174084494,77.79050240873046,16.491084892740528,1
4,4,2,2,4,2,0,5,4,3,3,7,5,70.76454886685852,41.451017406291335,92.48384136359678,11.644940927268898,98.18609487678886,37.512928802078825,57.58700982459736,26.716845774662,1.1112902290041138,45.82421347828579,57.34655568737496,57.60957445132631,55.77600390812749,59.9395282695726,0
6,5,2,1,2,0,0,4,2,1,4,3,4,39.726237563348995,94.91403496102528,22.017789966973723,3.4066030072306908,76.9522523802664,63.49284498909271,48.47924223473565,74.00296256927133,97.33038066392609,49.07625688317776,59.86347858590133,99.13446908045651,6.856321986426561,93.88016474846864,1
3,4,2,2,4,1,1,6,3,3,4,4,4,0.8000281287319111,20.497116906278954,19.50973146941257,65.17746091270264,76.4058800776772,9.67630010629722,32.324214038181566,77.2398277468924,90.11018354477596,22.829149108538505,89.12073963324794,92.10377686111123,85.13161176962876,38.42323313225718,0
6,2,0,0,6,5,1,1,7,0,2,5,3,83.48385830093741,50.37872710896839,17.219285917221207,52.52314534734336,11.996384991067844,26.83133745692072,15.028637752630258,99.72290474109747,21.13620613474979,19.136267768738602,79.76541392302815,64.36639727264922,43.147867384578,22.06142677022055,0
1,2,1,1,4,4,1,6,7,1,3,5,7,26.999293003526592,17.479491315994842,86.69850353209829,4.58079649449118,29.584151415369387,19.08703014777905,40.62322513911052,33.344429922681776,43.353042089968696,62.98956456919961,14.064166158703973,86.60055282086354,78.23814999011827,26.91768421097184,0
2,3,1,4,1,1,1,0,2,0,4,7,8,13.761764372880226,21.14982161740594,20.126143670746334,82.27979987587071,37.54345755544143,44.15784150225039,31.847852869845283,81.9241197372504,99.1222871218897,64.2084271806114,50.56357824141803,19.829593965820024,40.11651738283256,99.0040472734183,1
6,2,2,2,2,1,0,7,2,0,5,8,0,81.56920507709503,21.810244148095958,23.640481937310486,16.55197911876606,64.31259059327331,18.56641918194841,38.6728288254388,78.82319464079056,57.27455186262896,62.190964743482645,75.30323287745819,73.77221553537755,83.33528357224841,56.54270269541987,0
4,3,0,1,4,6,1,0,1,3,1,2,1,85.01100550118905,99.98929027358456,74.8480501059866,13.78428758350524,34.64743375650339,29.17915874115816,23.726251994352353,71.75522599379211,48.50657290354309,20.06375161900209,21.063740491751226,58.410877633710086,87.79673218130972,55.659126805717605,1
5,4,0,3,1,3,1,6,7,1,1,7,1,35.35346206477441,8.801566184680798,28.42148654484381,92.94554675585928,16.817347060528853,29.812831196264188,61.95056948731876,27.29625623768127,71.15224160712133,26.75238191440239,56.86872511175453,75.48972853538207,0.8041302968359476,27.233232500802494,1
0,3,0,2,1,3,0,8,0,3,3,7,4,55.896432631175806,35.81229024781077,19.005561726864705,75.31040000787111,8.355287054634308,70.67887016477994,10.272189575377622,8.314688875821563,3.821691307319963,10.395358599102455,50.26728437064195,25.365325942559203,4.9035434575125265,13.235720573505304,0
1,0,2,4,2,3,1,6,7,2,3,8,6,63.53384050482066,40.03818126337612,24.571132130533215,42.23859105367259,63.71757779670111,36.393951169024376,8.239981582575162,10.97662123920603,61.91383870304637,13.402627946161305,53.789081191729615,70.28663108916606,77.35580141148046,23.69792967483465,0
0,5,2,1,3,7,1,8,4,0,1,2,1,27.102615369673998,5.853679830110192,80.03582417854919,47.05464277867052,49.22665067743169,19.78213204170116,29.950977267001523,68.51681889270517,30.166961042715624,13.990752994574496,41.448623192251375,59.07968189473634,92.26125102254984,88.32915759651577,0
5,1,2,0,6,2,1,4,2,2,1,8,8,50.62554856333536,59.56203979865106,55.55292129344663,38.907603533536495,86.59518512321156,25.444356098820244,24.514448635299825,71.97303928865632,56.35233645570191,60.649179482552505,26.378261918149924,68.16439011725886,17.902571446316472,6.711700597441272,1
2,3,0,2,2,0,1,1,7,0,4,3,3,39.50304030088518,28.680314339324276,93.46730678760021,46.802919746227936,15.078059294551272,11.752353755946865,16.10083231330741,1.0426322479595185,31.110309033847173,58.73267132017319,42.43947337877015,23.08192352122279,13.916540503611763,88.25645443460118,1
5,3,2,2,1,5,1,2,2,1,0,7,8,10.767340970704497,15.031198769811683,33.3594062324862,96.39550205952912,66.47871133906379,69.19768515496959,91.79758570047689,54.90196289704872,76.35594364215736,20.86714353275919,83.60074335301705,28.820203358752504,81.56613530505584,90.44750917923896,0
2,5,2,0,2,1,0,8,4,2,1,6,7,53.994024267701676,43.654074564312985,32.512418306376034,58.610033687309446,18.466203406326898,70.04799825512144,51.5683422539165,76.85595896816525,91.25384872237423,82.18661816789086,16.96728749663552,29.150801522243164,80.88245044427318,1.3191384325623834,0
3,3,2,1,3,7,0,6,3,3,4,8,7,37.37702343172813,86.17291559694827,90.97317286600696,20.547938491605212,19.913763424921203,55.336611749675534,39.02738748420329,93.68948310898803,38.94150547791708,68.5005841148846,43.80373468317558,52.3561033839769,74.25211752548641,73.06847488705917,1
6,1,1,3,1,6,1,3,2,3,4,7,3,16.464059334046897,33.54163148948835,77.20042484998595,81.09587507150508,85.28134305631296,93.80980305507222,70.10969938611704,75.66527957961124,48.00707403601946,43.54831722375323,77.12847072417391,20.361908413495488,36.72210615707981,15.057143410447315,0
5,1,1,1,0,3,0,8,5,2,3,4,8,35.648242443669616,31.987617277733783,27.834721494820258,51.45036560960751,97.31617632129095,17.604202288907842,53.07485343493655,62.516997385011905,65.12726297225144,21.579689206084485,71.66455563490565,61.97801313421644,4.744684217473516,1.7831072911963841,1
3,0,0,3,6,1,0,4,5,3,0,0,2,86.09699025800785,23.080599866821238,57.26147186838939,80.57273271729112,65.42336799223439,98.62587812755041,54.8067803370546,85.2811708138185,17.76418355230026,68.17753759508889,93.87895659461788,85.14313114100854,83.09311303778956,79.71561741251124,0
6,4,1,0,0,1,0,3,7,0,1,3,2,34.925421324829145,67.14721612529772,31.943997897119225,92.48287731082554,87.2966668296235,29.92159280900264,83.31206908958048,76.06718851012602,80.8248492534965,37.535816158119516,71.48821451715915,61.200650278722414,26.261184960510764,88.86506793265107,1
